Formulaire;Millésime;Zone;Type;Donnée;Répétable;Table/Format;Balise XML;Intitulé;Commentaire
3517SCA12;18;SF;CCI;C889.7111.01;OUI;TDT;Valeur;Département bénéficiaire de la taxe sur l'exploration d'hydrocarbures (CGI, art 1590);
3517SCA12;18;SH;MOA;C516.5004.01;NON;;Valeur;Total des droits de la taxe sur l'exploration d'hydrocarbures (CGI, art 1590);
3517SCA12;18;SJ;MOA;C516.5004.01;OUI;;Valeur;Droits pour le département pour la taxe sur l'exploration de gîtes géothermiques (CGI, art 1591);
3517SCA12;18;SK;CCI;C889.7111.01;OUI;TDT;Valeur;Département bénéficiaire de la taxe sur l'exploration de gîtes géothermiques (CGI, art 1591).;
3517SCA12;18;SL;MOA;C516.5004.01;NON;;Valeur;Total des droits de la taxe sur l'exploration de gîtes géothermiques (CGI, art 1591);
3517SCA12;18;SM;MOA;C516.5004.01;NON;;Valeur;Base imposable du prélèvement sur les films pornographiques ou d'incitation à la violence et sur les représentations théâtrales à caractère pornographique (CGI, art. 1605 sexies);
3517SCA12;18;SN;QTY;C516.5004.01;NON;;Valeur;Base imposable de la redevance sanitaire de transformation des produits de la pêche ou de l'aquaculture (CGI, art. 302 bis WB);
3517SCA12;18;SP;QTY;C516.5004.01;NON;;Valeur;Base imposable de la redevance pour agrément des établissements du secteur de l'alimentation animale (CGI, art. 302 bis WD à WG);
3517SCA12;18;TB;CCI;C889.7111.01;NON;TBX;Valeur;Récapitulation, acompte de juillet;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX
3517SCA12;18;TD;CCI;C889.7111.01;NON;TBX;Valeur;Récapitulation, acompte de décembre;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX
3517SCA12;18;UB;DTM;C507.2380.01;NON;602;Valeur;Récapitulation, année de l'acompte de juillet;2379 = 602 (SSAA), Format attendu : yyyy
3517SCA12;18;UD;DTM;C507.2380.01;NON;602;Valeur;Récapitulation, année de l'acompte de décembre;2379 = 602 (SSAA), Format attendu : yyyy
3517SCA12;18;VA;MOA;C516.5004.01;NON;;Valeur;Base de calcul des acomptes dus au titre de l'exercice suivant, TVA;
3517SCA12;18;VC;MOA;C516.5004.01;NON;;Valeur;Taxe pour le développement de la formation professionnelle dans les métiers de la réparation de l'automobile, du cycle et du motocycle au taux de 0,75%;
3517SCA12;18;VE;MOA;C516.5004.01;NON;;Valeur;Contribution à l'audiovisuel public (ex-redevance audiovisuelle) (CGI, art 1605 et suiv.);
3517SCA12;18;VF;MOA;C516.5004.01;NON;;Valeur;Contribution à l'audiovisuel public (ex-redevance audiovisuelle) due par les loueurs d'appareils;
3517SCA12;18;VJ;MOA;C516.5004.01;NON;;Valeur;Contribution perçue au profit de l'INPES;
3517SCA12;18;VK;CCI;C889.7111.01;NON;TBX;Valeur;Mention expresse;
3517SCA12;18;VL;CCI;C889.7111.01;NON;TBX;Valeur;Paiement par imputation;3517SCA12?  inclus dans code donnée
3517SCA12;18;VM;MOA;C516.5004.01;NON;;Valeur;Opérations non imposables - vente de biens ou de prestations de services réalisées par un assujetti non établi en France, art 283-1 du CGI;
3517SCA12;18;VN;MOA;C516.5004.01;NON;;Valeur;Opérations imposables HT - achats de biens ou de prestations de services réalisés auprès d'un assujetti non établi en France, art 283-1 du CGI;
3517SCA12;18;VP;MOA;C516.5004.01;NON;;Valeur;Achats de biens ou prestations de services réalisées auprès d' un assujetti non établi en France (art 283-1 du CGI) taxe due;
3517SCA12;18;VS;MOA;C516.5004.01;NON;;Valeur;Sommes à ajouter;
3517SCA12;18;VT;MOA;C516.5004.01;NON;;Valeur;Sommes à imputer;
3517SCA12;18;VW;MOA;C516.5004.01;NON;;Valeur;Redevance sanitaire pour le contrôle de certaines substances et de leurs résidus (CGI, art. 302 bis WC);
3517SCA12;18;VX;MOA;C516.5004.01;NON;;Valeur;Redevance sanitaire de première mise sur le marché des produits de la pêche ou de l'aquaculture (CGI, art. 302 bis WA);
3517SCA12;18;VY;MOA;C516.5004.01;NON;;Valeur;Redevance sanitaire de transformation des produits de la pêche ou de l'aquaculture (CGI, art. 302 bis WB);
3517SCA12;18;VZ;MOA;C516.5004.01;NON;;Valeur;Redevance pour agrément des établissements du secteur de l'alimentation animale (CGI, art. 302 bis WD à WG);
3517SCA12;18;WB;MOA;C516.5004.01;NON;;Valeur;Redevance sanitaire d'abattage (CGI, art. 302 bis N à 302 bis R);
3517SCA12;18;WC;MOA;C516.5004.01;NON;;Valeur;Redevance sanitaire de découpage (CGI, art. 302 bis S à 302 bis W);
3517SCA12;18;WD;MOA;C516.5004.01;NON;;Valeur;Redevance phytosanitaire à la circulation intracommunautaire et à l'exportation (L 251-17-1 du code rural et de la pêche maritime) - à la circulation intracommunautaire (PPE);
3517SCA12;18;WE;MOA;C516.5004.01;NON;;Valeur;Redevance phytosanitaire à la circulation intracommunautaire et à l'exportation (L 251-17-1 du code rural et de la pêche maritime) - à l'exportation;
3517SCA12;18;WF;MOA;C516.5004.01;NON;;Valeur;Taxe forfaitaire sur les métaux précieux (CGI, art.150 VM);
3517SCA12;18;WG;MOA;C516.5004.01;NON;;Valeur;Taxe forfaitaire sur les métaux précieux (CGI, art.150 VM);
3517SCA12;18;WH;MOA;C516.5004.01;NON;;Valeur;Contribution pour le remboursement de la dette sociale (CRDS) (CGI, art. 1600-0 I) - sur les ventes de métaux précieux au taux de 0,5%;
3517SCA12;18;WJ;MOA;C516.5004.01;NON;;Valeur;Contribution pour le remboursement de la dette sociale (CRDS) (CGI, art. 1600-0 I) - sur les ventes de bijoux, objets d'arts, de collection ou d'antiquité au taux de 0,5 %;
3517SCA12;18;WK;MOA;C516.5004.01;NON;;Valeur;Prélèvement sur les paris hippiques - au profit de l'Etat (CGI, art. 302 bis ZG);
3517SCA12;18;WL;MOA;C516.5004.01;NON;;Valeur;Prélèvement sur les paris hippiques - au profit des organismes de sécurité sociale (CSS, art. L137-20);
3517SCA12;18;WM;MOA;C516.5004.01;NON;;Valeur;Prélèvement sur les paris hippiques - engagés depuis l'étranger des courses françaises et regroupés en France (CGI, art.302 bis ZO);
3517SCA12;18;WN;MOA;C516.5004.01;NON;;Valeur;Redevance due par les opérateurs agréés de paris hippiques en ligne - Enjeux relatifs aux courses de trot (CGI, art. 1609 tertricies);
3517SCA12;18;WP;MOA;C516.5004.01;NON;;Valeur;Redevance due par les opérateurs agréés de paris hippiques en ligne - Enjeux relatifs aux courses de galop (CGI, art. 1609 tertricies);
3517SCA12;18;WQ;MOA;C516.5004.01;NON;;Valeur;Prélèvement sur les paris sportifs - au profit de l'Etat (CGI, art.302 bis ZH);
3517SCA12;18;WR;MOA;C516.5004.01;NON;;Valeur;Prélèvement sur les paris sportifs - au profit des organismes de sécurité sociale (CSS, art. L137-21);
3517SCA12;18;WS;MOA;C516.5004.01;NON;;Valeur;Prélèvement sur les paris sportifs - au profit du centre national pour le développement du sport (CNDS) (CGI, art. 1609 tricies);
3517SCA12;18;WT;MOA;C516.5004.01;NON;;Valeur;Prélèvement sur les jeux de cercles - au profit de l'Etat (CGI, art. 302 bis ZI);
3517SCA12;18;WU;MOA;C516.5004.01;NON;;Valeur;Prélèvement sur les jeux de cercles - au profit des organismes de sécurité sociale (CSS, art. L137-22);
3517SCA12;18;WV;MOA;C516.5004.01;NON;;Valeur;Prélèvement au profit des organismes de sécurité sociale sur le produit des appels à des numéros surtaxés effectués dans le cadre des programmes télévisés et radiodiffusés comportant des jeux et des concours (CSS, art. L137-19);
3517SCA12;18;WX;MOA;C516.5004.01;NON;;Valeur;Base imposable de la taxe forfaitaire sur les métaux précieux (CGI, art.150 VM) sur les ventes de métaux précieux au titre de l'année 2017;
3517SCA12;18;WY;MOA;C516.5004.01;NON;;Valeur;Base imposable de la taxe forfaitaire sur les métaux précieux (CGI, art.150 VM) sur les ventes de bijoux, objets d'arts, de collection ou d'antiquité au titre de l'année 2017;
3517SCA12;18;WZ;MOA;C516.5004.01;NON;;Valeur;Base imposable de la contribution pour le remboursement de la dette sociale (CRDS) (CGI, art. 1600-0 I) - sur les ventes de métaux précieux;
3517SCA12;18;YA;MOA;C516.5004.01;NON;;Valeur;Base imposable sur le prélèvement sur les paris hippiques au profit des organismes de sécurité sociale (CSS, art. L137-20);
3517SCA12;18;YB;MOA;C516.5004.01;NON;;Valeur;Base imposable sur le prélèvement sur les paris hippiques engagés depuis l'étranger des courses françaises et regroupés en France (CGI, art.302 bis ZO);
3517SCA12;18;YC;MOA;C516.5004.01;NON;;Valeur;Base imposable de la taxe forfaitaire sur les métaux précieux (CGI, art.150 VM)  au titre de l'année 2018;
3517SCA12;18;YK;MOA;C516.5004.01;NON;;Valeur;Contribution sociale à la charge des fournisseurs agréés de produits du tabac au taux de 5,6% (CSS, art. L. 137-27 et suivants);
3517SCA12;18;YL;MOA;C516.5004.01;NON;;Valeur;Base imposable sur la contribution sociale à la charge des fournisseurs agréés de produits du tabac au taux de 5,6% (CSS, art. L. 137-27 et suivants);
3517SCA12;18;ZA;MOA;C516.5004.01;NON;;Valeur;Base imposable de la contribution pour le remboursement de la dette sociale (CRDS) (CGI, art. 1600-0 I) - sur les ventes de  bijoux, objets d'arts, de collection ou d'antiquité;
3517SCA12;18;ZB;MOA;C516.5004.01;NON;;Valeur;Taxe sur certaines dépenses de publicité (CGI, art. 302 bis MA);
3517SCA12;18;ZE;MOA;C516.5004.01;NON;;Valeur;Base imposable sur la redevance sur les ouvrages de librairie édités au taux de 0,20%;
3517SCA12;18;ZF;MOA;C516.5004.01;NON;;Valeur;Base imposable sur la taxe sur les appareils de reproduction ou d'impression au taux de 3,25%;
3517SCA12;18;ZG;MOA;C516.5004.01;NON;;Valeur;Base imposable sur la taxe sur la diffusion en vidéo physique et en ligne de contenus audiovisuels au taux de 2%;
3517SCA12;18;ZH;MOA;C516.5004.01;NON;;Valeur;Base imposable sur la taxe sur la diffusion en vidéo physique et en ligne de contenus audiovisuels au taux de 10%;
3517SCA12;18;ZJ;QTY;C186.6060.01;NON;;Valeur;Base imposable sur la taxe sur les actes des huissiers de justice (CGI, art 302 bis Y);
3517SCA12;18;ZK;QTY;C186.6060.01;NON;;Valeur;Base imposable sur la taxe sur l'embarquement et le débarquement de passagers en Corse;
3517SCA12;18;ZL;MOA;C516.5004.01;NON;;Valeur;Base imposable sur la taxe pour le développement de la formation professionnelle dans les métiers de la réparation de l'automobile, du cycle et du motocycle au taux de 0,75%;
3517SCA12;18;ZM;MOA;C516.5004.01;NON;;Valeur;Base imposable sur les prélèvement sur les paris hippiques au profit de l'Etat (CGI, art. 302 bis ZG);
3517SCA12;18;ZN;MOA;C516.5004.01;NON;;Valeur;Base imposable sur les prélèvement sur les paris sportifs;
3517SCA12;18;ZP;MOA;C516.5004.01;NON;;Valeur;Base imposable sur les prélèvement sur les jeux de cercles;
3517SCA12;18;ZR;MOA;C516.5004.01;NON;;Valeur;Base imposable sur la taxe sur la taxe sur les retransmissions sportives au taux de 5% (CGI, art. 302 bis ZE);
3517SCA12;18;ZS;MOA;C516.5004.01;NON;;Valeur;Base imposable sur la taxe sur certaines dépenses de publicité au taux de 1% (CGI, art. 302 bis MA);
3517SCA12;18;ZT;MOA;C516.5004.01;NON;;Valeur;Base imposable sur la contribution sur les activités privées de sécurité (CGI, art. 1609 quintricies) au taux de 0,4 %;
3517SCA12;18;ZU;MOA;C516.5004.01;NON;;Valeur;Base imposable sur la contribution sur les activités privées de sécurité (CGI, art. 1609 quintricies) au taux de 0,6 %;
3517SCA12;18;ZV;MOA;C516.5004.01;NON;;Valeur;Base imposable sur les prélèvements progressifs sur les clubs de jeux (V de l'article 34 de la loi n° 2017-257 du 28 février 2017 relative au statut de Paris et à l'aménagement métropolitain);
3517SCA12;18;ZW;MOA;C516.5004.01;NON;;Valeur;Contribution sur les activités privées de sécurité (CGI, art. 1609 quintricies) au taux de 0,4 %;
3517SCA12;18;ZX;MOA;C516.5004.01;NON;;Valeur;Contribution sur les activités privées de sécurité (CGI, art. 1609 quintricies) au taux de 0,6 %;
3517SCA12;18;ZY;MOA;C516.5004.01;NON;;Valeur;Prélèvements progressifs sur les clubs de jeux (V de l'article 34 de la loi n° 2017-257 du 28 février 2017 relative au statut de Paris et à l'aménagement métropolitain);
3517SCA12;18;ZZ;MOA;C516.5004.01;NON;;Valeur;Base imposable de la taxe forfaitaire sur les métaux précieux (CGI, art.150 VM) sur les ventes de métaux précieux au titre de l'année 2018;
3525BIS;18;AC;CCI;C889.7111.01;NON;TBX;Valeur;Paiement par imputation;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX
3525BIS;18;AD;CCI;C889.7111.01;NON;TBX;Valeur;Mention expresse;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX
3525BIS;18;BB;MOA;C516.5004.01;NON;;Valeur;Montant de l'acompte RSA;
3525BIS;18;BC;MOA;C516.5004.01;NON;;Valeur;Excédents de versements antérieurs à imputer;
3525BIS;18;BD;MOA;C516.5004.01;NON;;Valeur;Total à payer acompte RSA;
3525BIS;18;BE;CCI;C889.7111.01;NON;TBX;Valeur;Mention déclaration néante;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX
3525BIS;18;DA;FTX;C108.4440.01;NON;;TexteLibre1;Commentaires type 1, ligne 1;1ère zone de 512 c
3525BIS;18;DA;FTX;C108.4440.02;NON;;TexteLibre2;Commentaires type 1, ligne 2;2ème zone de 512 c
3525BIS;18;DA;FTX;C108.4440.03;NON;;TexteLibre3;Commentaires type 1, ligne 3;3ème zone de 512 c
3525BIS;18;DA;FTX;C108.4440.04;NON;;TexteLibre4;Commentaires type 1, ligne 4;4ème zone de 512 c
3525BIS;18;DA;FTX;C108.4440.05;NON;;TexteLibre5;Commentaires type 1, ligne 5;5ème zone de 512 c
T-IDENTIF;18;AA;NAD;0000.3164.01;NON;;AdresseVille;Adresse du déclarant, ville;
T-IDENTIF;18;AA;NAD;0000.3207.01;NON;;AdresseCodePays;Adresse du déclarant, pays;
T-IDENTIF;18;AA;NAD;0000.3251.01;NON;;AdresseCodePostal;Adresse du déclarant, code postal;
T-IDENTIF;18;AA;NAD;C059.3042.01;NON;;AdresseNumero, AdresseType, AdresseVoie;Adresse du déclarant, numéro, type et nom voie;
T-IDENTIF;18;AA;NAD;C059.3042.02;NON;;AdresseComplement;Adresse du déclarant, complément d'adresse;
T-IDENTIF;18;AA;NAD;C080.3036.01;NON;;Designation;Identification du déclarant , désignation ou nom prénom;Données facultatives et non intégrées dans les applications DGFiP
T-IDENTIF;18;AA;NAD;C080.3036.02;NON;;DesignationSuite1;Identification du déclarant , qualité ou complément de désignation;
T-IDENTIF;18;AA;NAD;C080.3036.03;NON;;DesignationSuite2;Identification du déclarant, titre du redevable;
T-IDENTIF;18;AA;NAD;C082.3039.01;NON;;Identifiant;Identifiant de l'entreprise, numéro SIREN ou Identifiant spécifique IDSP;9 c alphanumériques
T-IDENTIF;18;BB;DTM;C507.2380.01;NON;102;Valeur;Date de cession, cessation;2379 = 102 (SSAAMMJJ), Format attendu : yyyyMMdd
T-IDENTIF;18;BC;CCI;C889.7111.01;NON;TBX;Valeur;Dépôt relatif à un paiement d'une société tête d'un groupe;"Table TBX avec X pour ""Dépôt relatif paiement  Groupe"" sélectionné, CCI/7037 = CAV/1131 = TBX"
T-IDENTIF;18;CA;DTM;C507.2380.01;NON;102;Valeur;Date de début de période;2379 = 102 (SSAAMMJJ), Format attendu : yyyyMMdd
T-IDENTIF;18;CB;DTM;C507.2380.01;NON;102;Valeur;Date de fin de période;2379 = 102 (SSAAMMJJ), Format attendu : yyyyMMdd
T-IDENTIF;18;GA;FII;C078.3194.01;NON;;Iban;IBAN CB TLRA 1;IBAN : jusqu'à 34 caractères alphanumériques, BIC : 8 ou 11 caractères alphanumériques
T-IDENTIF;18;GA;FII;C088.3433.01;NON;;Bic;BIC CB TLRA 1;IBAN : jusqu'à 34 caractères alphanumériques, BIC : 8 ou 11 caractères alphanumériques
T-IDENTIF;18;GB;FII;C078.3194.01;NON;;Iban;IBAN CB TLRA 2;IBAN : jusqu'à 34 caractères alphanumériques, BIC : 8 ou 11 caractères alphanumériques
T-IDENTIF;18;GB;FII;C088.3433.01;NON;;Bic;BIC CB TLRA 2;IBAN : jusqu'à 34 caractères alphanumériques, BIC : 8 ou 11 caractères alphanumériques
T-IDENTIF;18;GC;FII;C078.3194.01;NON;;Iban;IBAN CB TLRA 3;IBAN : jusqu'à 34 caractères alphanumériques, BIC : 8 ou 11 caractères alphanumériques
T-IDENTIF;18;GC;FII;C088.3433.01;NON;;Bic;BIC CB TLRA 3;IBAN : jusqu'à 34 caractères alphanumériques, BIC : 8 ou 11 caractères alphanumériques
T-IDENTIF;18;HA;MOA;C516.5004.01;NON;;Valeur;Montant TLRA 1;En euros (pas de centimes différents de 00).
T-IDENTIF;18;HB;MOA;C516.5004.01;NON;;Valeur;Montant TLRA 2;En euros (pas de centimes différents de 00).
T-IDENTIF;18;HC;MOA;C516.5004.01;NON;;Valeur;Montant TLRA 3;En euros (pas de centimes différents de 00).
T-IDENTIF;18;KA;RFF;C506.1154.01;NON;;Valeur;Référence TLRA 1;Référence paiement : 31 caractères alphanumériques
T-IDENTIF;18;KB;RFF;C506.1154.01;NON;;Valeur;Référence TLRA 2;Référence paiement : 31 caractères alphanumériques
T-IDENTIF;18;KC;RFF;C506.1154.01;NON;;Valeur;Référence TLRA 3;Référence paiement : 31 caractères alphanumériques
T-IDENTIF;18;KD;RFF;C506.1154.01;NON;;Valeur;Référence de l'obligation fiscale;La structure de la donnée reste à déterminer
T-IDENTIF;18;KE;DTM;C507.2380.01;NON;102;Valeur;Date du redressement judiciaire;2379 = 102 (SSAAMMJJ), Format attendu : yyyyMMdd
T-IDENTIF;18;KF;DTM;C507.2380.01;NON;610;Valeur;Échéance;2379 = 610 (SSAAMM), Format attendu : yyyyMM
3310A;19;AE;MOA;C516.5004.01;NON;;Valeur;Ligne utilisable pour un nouveau taux en métropole (base hors taxe)   (ligne à blanc);
3310A;19;AF;MOA;C516.5004.01;NON;;Valeur;Ligne utilisable pour un nouveau taux en métropole (taxe due)   (ligne à blanc);
3310A;19;BA;MOA;C516.5004.01;NON;;Valeur;Retenue de TVA sur droits d'auteur base HT;
3310A;19;BB;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en France continentale à un taux particulier taux 2,10% base HT;
3310A;19;BC;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en France continentale à un taux particulier, ancien taux base HT;
3310A;19;BE;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en Corse à un taux particulier taux 0,90% base HT;
3310A;19;BF;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en Corse à un taux particulier taux 2,10% base HT;
3310A;19;BK;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en Corse à un taux particulier taux 13% base HT;
3310A;19;BM;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en Corse à un taux particulier, anciens taux base HT;
3310A;19;BN;MOA;C516.5004.01;NON;;Valeur;Total TVA sur droits d'auteurs et TVA due à taux particuliers base HT;
3310A;19;BP;MOA;C516.5004.01;NON;;Valeur;Opérations imposables dans les DOM à un taux particulier, taux 1,05%, base HT;
3310A;19;BQ;MOA;C516.5004.01;NON;;Valeur;Opérations imposables dans les DOM à un taux particulier, taux 1,75%, base HT;
3310A;19;BR;MOA;C516.5004.01;NON;;Valeur;Opérations imposables dans les DOM à un ancien taux, base HT;
3310A;19;BS;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en Corse à un taux particulier taux 10% base HT;
3310A;19;CA;MOA;C516.5004.01;NON;;Valeur;Retenue de TVA sur droits d'auteur taxe due;
3310A;19;CB;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en France continentaleà un taux particulier taux 2,10% taxe due;
3310A;19;CC;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en France continentale à un taux particulier anciens taux taxe due;
3310A;19;CE;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en Corse à un taux particulier taux 0,90% taxe due;
3310A;19;CF;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en Corse à un taux particulier taux 2,10 % taxe due;
3310A;19;CK;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en Corse à un taux particulier taux 13% taxe due;
3310A;19;CM;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en Corse à un taux particulier anciens taux taxe due;
3310A;19;CN;MOA;C516.5004.01;NON;;Valeur;Total TVA sur droits d'auteurs et TVA due à taux particuliers taxe due;
3310A;19;CP;MOA;C516.5004.01;NON;;Valeur;Opérations imposables dans les DOM à un taux particulier, taux 1,05%, taxe due;
3310A;19;CQ;MOA;C516.5004.01;NON;;Valeur;Opérations imposables dans les DOM à un taux particulier, taux 1,75%, taxe due;
3310A;19;CR;MOA;C516.5004.01;NON;;Valeur;Opérations imposables dans les DOM à un ancien taux, taxe due;
3310A;19;CS;MOA;C516.5004.01;NON;;Valeur;Opérations imposables en Corse à un taux particulier taux 10% taxe due;
3310A;19;DA;FTX;C108.4440.01;NON;;TexteLibre1;Commentaires, ligne 1;1ère zone de 512 c
3310A;19;DA;FTX;C108.4440.02;NON;;TexteLibre2;Commentaires type 4, ligne 2;2ème zone de 512 c
3310A;19;DA;FTX;C108.4440.03;NON;;TexteLibre3;Commentaires type 4, ligne 3;3ème zone de 512 c
3310A;19;DA;FTX;C108.4440.04;NON;;TexteLibre4;Commentaires type 4, ligne 4;4ème zone de 512 c
3310A;19;DA;FTX;C108.4440.05;NON;;TexteLibre5;Commentaires type 4, ligne 5;5ème zone de 512 c
3310A;19;DB;CCI;C889.7111.01;NON;TBX;Valeur;Mention expresse type 4;Table TBX avec X pour sélectionné, CCI/7037 = CAV/1131 = TBX
3310A;19;FA;MOA;C516.5004.01;NON;;Valeur;Taxe sur certaines dépenses de publicité;
3310A;19;FB;MOA;C516.5004.01;NON;;Valeur;Taxe sur les retransmissions sportives;
3310A;19;FG;MOA;C516.5004.01;NON;;Valeur;Taxe sur les huiles alimentaires;
3310A;19;FJ;MOA;C516.5004.01;NON;;Valeur;Taxe due par les concessionnaires d'autoroute;
3310A;19;FR;MOA;C516.5004.01;NON;;Valeur;Taxe sur la publicité télévisée;
3310A;19;FT;MOA;C516.5004.01;NON;;Valeur;Taxe sur les actes des huissiers de justice;
3310A;19;FV;MOA;C516.5004.01;NON;;Valeur;Taxe sur les embarquements ou débarquements de passagers en Corse (CGI, art 1599 vicies);
3310A;19;HB;MOA;C516.5004.01;NON;;Valeur;Récapitulation, Total des taxes parafiscales (bis);
3310A;19;HE;MOA;C516.5004.01;NON;;Valeur;Taxe sur le chiffre d'affaires des exploitants agricoles;
3310A;19;HF;MOA;C516.5004.01;NON;;Valeur;Taxe sur la publicité diffusée par voie de radiodiffusion sonore et de télévision;
3310A;19;HI;MOA;C516.5004.01;NON;;Valeur;Taxe pour le développement de la formation professionnelle dans les métiers de la réparation de l'automobile, du cycle et du motocycle au taux de 0,75 %;
3310A;19;JA;FTX;C108.4440.01;NON;;TexteLibre1;Texte libre liquidation TCA, ligne 1;1ère zone de 512 c
3310A;19;JA;FTX;C108.4440.02;NON;;TexteLibre2;Texte libre liquidation TCA, ligne 2;2ème zone de 512 c
3310A;19;JA;FTX;C108.4440.03;NON;;TexteLibre3;Texte libre liquidation TCA, ligne 3;3ème zone de 512 c
3310A;19;JA;FTX;C108.4440.04;NON;;TexteLibre4;Texte libre liquidation TCA, ligne 4;4ème zone de 512 c
3310A;19;JA;FTX;C108.4440.05;NON;;TexteLibre5;Texte libre liquidation TCA, ligne 5;5ème zone de 512 c
3310A;19;JB;MOA;C516.5004.01;NON;;Valeur;Contribution à l?audiovisuel public (ex-redevance audiovisuelle) (CGI, art 1605 et suiv.);
3310A;19;JC;MOA;C516.5004.01;NON;;Valeur;Contribution à l'audiovisuel public (ex-redevance audiovisuelle) due par les loueurs d'appareils;
3310A;19;JD;MOA;C516.5004.01;NON;;Valeur;Contribution perçue au profit de l'ANSP;
3310A;19;JE;MOA;C516.5004.01;NON;;Valeur;Taxe sur les boues d'épuration urbaines et industrielles;
3310A;19;JF;MOA;C516.5004.01;NON;;Valeur;Taxe sur les excédents de provision des entreprises d'assurances de dommages (CGI, art. 235 ter X);
3310A;19;JG;MOA;C516.5004.01;NON;;Valeur;Taxe sur les ordres annulés dans le cadre d'opérations à haute fréquence (CGI, art. 235 ter ZD bis);
3310A;19;JH;MOA;C516.5004.01;NON;;Valeur;Taxe de risque systémique (CGI, art. 235 ter ZE);
3310A;19;JJ;MOA;C516.5004.01;NON;;Valeur;Taxe sur le résultat des entreprises ferroviaires (CGI, art. 235 ter ZF);
3310A;19;JK;MOA;C516.5004.01;NON;;Valeur;Contribution de solidarité territoriale (CGI, art. 302 bis ZC);
3310A;19;JL;MOA;C516.5004.01;NON;;Valeur;Imposition forfaitaire sur les pylônes (CGI, art. 1519 A);
3310A;19;JM;MOA;C516.5004.01;NON;;Valeur;Taxe sur les éoliennes maritimes (CGI, art. 1519 B);
3310A;19;JN;MOA;C516.5004.01;NON;;Valeur;Prélèvement sur les films pornographiques ou d'incitation à la violence et sur les représentations théâtrales à caractère pornographique (CGI, art. 1605  sexies);
3310A;19;JP;MOA;C516.5004.01;NON;;Valeur;Taxe pour le financement du fonds de soutien aux collectivités territoriales ayant contracté des produits structurés (CGI, art. 235 ter ZE bis);
3310A;19;JQ;MOA;C516.5004.01;NON;;Valeur;Redevance sanitaire d'abattage (CGI, art. 302 bis N à 302 bis R);
3310A;19;JR;MOA;C516.5004.01;NON;;Valeur;Redevance sanitaire de découpage (CGI, art. 302 bis S à 302 bis W);
3310A;19;KA;MOA;C516.5004.01;NON;;Valeur;Ligne 1 utilisable pour une nouvelle taxe assimilée créée en cours d'année  (ligne à blanc);
3310A;19;KB;MOA;C516.5004.01;NON;;Valeur;Ligne 2 utilisable pour une nouvelle taxe assimilée créée en cours d'année (ligne à blanc);
3310A;19;KC;MOA;C516.5004.01;NON;;Valeur;Ligne 3 utilisable pour une nouvelle taxe assimilée créée en cours d'année (ligne à blanc);
3310A;19;KD;MOA;C516.5004.01;NON;;Valeur;Ligne 4 utilisable pour une nouvelle taxe assimilée créée en cours d'année (ligne à blanc);
3310A;19;KE;MOA;C516.5004.01;NON;;Valeur;Ligne 5 utilisable pour une nouvelle taxe assimilée créée en cours d'année (ligne à blanc);
3310A;19;KF;MOA;C516.5004.01;NON;;Valeur;Taxe sur la publicité diffusée par les chaînes de télévision;
3310A;19;KG;MOA;C516.5004.01;NON;;Valeur;Taxe sur les services fournis par les opérateurs de communication électronique;
3310A;19;KJ;MOA;C516.5004.01;NON;;Valeur;Taxe sur la diffusion en vidéo physique et en ligne de contenus audiovisuels à titre onéreux au taux de  2%;
3310A;19;KL;MOA;C516.5004.01;NON;;Valeur;Taxe sur la diffusion en vidéo physique et en ligne de contenus audiovisuels à titre onéreux au taux de 10%;
3310A;19;KT;MOA;C516.5004.01;NON;;Valeur;Contribution due par les gestionnaires des réseaux publics d'électricité  (Article L 2224-31 I bis du code général des collectivités territoriales);
3310A;19;KX;MOA;C516.5004.01;NON;;Valeur;Redevance sanitaire pour le contrôle de certaines substances et de leurs résidus (CGI, art. 302 bis WC);
3310A;19;KY;MOA;C516.5004.01;NON;;Valeur;Redevance sanitaire de première mise sur le marché des produits de la pêche ou de l'aquaculture (CGI, art. 302 bis WA);
3310A;19;KZ;MOA;C516.5004.01;NON;;Valeur;Redevance sanitaire de transformation des produits de la pêche ou de l'aquaculture (CGI, art. 302 bis WB);
3310A;19;LA;MOA;C516.5004.01;NON;;Valeur;Redevance pour agrément des établissements du secteur de l'alimentation animale (CGI, art. 302 bis WD à WG);
