Formulaire;Millésime;Zone;Type;Donnée;Répétable;Table/Format;Balise XML;Intitulé;Commentaire
2072SA1;19;BQ;MOA;C516.5004.01;OUI;;Valeur;Régularisation des provisions pour charges de copropriété déduites au titre de l'année antérieure par les copropriétaires bailleurs;
2072SA1;19;BR;MOA;C516.5004.01;OUI;;Valeur;Total des déductions, frais et charges;
2072SA1;19;BS;MOA;C516.5004.01;OUI;;Valeur;Montant de la déduction spécifique (sauf mobilité professionnelle);
2072SA1;19;BT;MOA;C516.5004.01;OUI;;Valeur;Intérêts des emprunts contractés pour l'acquisition, la reconstruction, l'agrandissement, la réparation, l'amélioration ou la conservation des immeubles;
2072SA1;19;BU;MOA;C516.5004.01;OUI;;Valeur;Revenu ou déficit de l'immeuble;
2072SA1;19;BV;MOA;C516.5004.01;OUI;;Valeur;Réintégration du supplément de déduction;
2072SA1;19;BW;MOA;C516.5004.01;OUI;;Valeur;Rémunérations et avantages en nature attribués aux associés;
2072SA1;19;CE;MOA;C516.5004.01;OUI;;Valeur;Revenu net ou déficit de l'immeuble;
2072SA1;19;CF;DTM;C507.2380.01;OUI;102;Valeur;Date de la cession réalisée par la société immobilière;Format attendu : yyyyMMdd
2072SA1;19;CG;MOA;C516.5004.01;OUI;;Valeur;Montant de la cession réalisée;
2072SA1;19;CH;CCI;C889.7111.01;OUI;TFR;Valeur;Méthode de calcul des parts cédées par la société immobilière;
2072SA1;19;CJ;MOA;C516.5004.01;NON;;Valeur;Revenus ou déficits relatifs aux parts détenues dans d'autres sociétés immobilières non passibles de l'impôt sur les sociétés;
2072SA1;19;CK;MOA;C516.5004.01;NON;;Valeur;Revenus ou déficits à répartir entre les associés;
2072SA1;19;DB;MOA;C516.5004.01;OUI;;Valeur;Dépenses de restauration des immeubles situés en secteur sauvegardé ou assimilés;
2072SA1;19;DC;MOA;C516.5004.01;OUI;;Valeur;Dépenses spécifiques des immeubles monuments historiques ou assimilés;
2072SA1;19;DD;MOA;C516.5004.01;OUI;;Valeur;Montant de la déduction au titre de l'amortissement au titre de l'année considérée;
2072SA1;19;EA;MOA;C516.5004.01;OUI;;Valeur;Prix de revient de l'immeuble en €;
2072SA1;19;EB;DTM;C507.2380.01;OUI;102;Valeur;Date de début de la période d'amortissement;Format attendu : yyyyMMdd
2072SA1;19;EC;MOA;C516.5004.01;OUI;;Valeur;Montant de la déduction pratiquée au titre de l'amortissement pour l'année considérée en €;
2072SA1;19;ED;MOA;C516.5004.01;OUI;;Valeur;Montant cumulé des déductions pratiquées au titre de l'amortissement de 1996 à l'année considérée en €;
2072SA1;19;EL;MOA;C516.5004.01;OUI;;Valeur;Montant de la déduction pratiquée au titre de l'amortissement pour l'année considérée en €;
2072SA1;19;EM;MOA;C516.5004.01;OUI;;Valeur;Montant cumulé des déductions pratiquées au titre de l'amortissement de 1996 à l'année considérée en €;
2072SA1;19;EU;MOA;C516.5004.01;OUI;;Valeur;Montant de la déduction pratiquée au titre de l'amortissement pour l'année considérée en €;
2072SA1;19;EV;MOA;C516.5004.01;OUI;;Valeur;Montant cumulé des déductions pratiquées au titre de l'amortissement de 1996 à l'année considérée en €;
2072SA1;19;EW;MOA;C516.5004.01;OUI;;Valeur;Montant total de la déduction pratiquée au titre de l'amortissement pour l'année considérée en €;
2072SA1;19;GA;FTX;C108.4440.01;OUI;;TexteLibre1;Nom du composant amorti;
2072SA1;19;GB;MOA;C516.5004.01;OUI;;Valeur;Méthode linéaire;
2072SA1;19;GC;MOA;C516.5004.01;OUI;;Valeur;Méthode dégressive;
2072SA1;19;GD;MOA;C516.5004.01;NON;;Valeur;Total de l'amortissement pratiqué - Méthode linéaire;
2072SA1;19;GE;MOA;C516.5004.01;NON;;Valeur;Total de l'amortissement pratiqué - Méthode dégressive;
2072SA1;19;GF;RFF;C506.1154.01;OUI;;Valeur;N° d'immeuble - Amortissement réalisé au regard des règles des revenus des professionnels : méthode par composant;
2072SA2;19;AA;RFF;C506.1154.01;OUI;;Valeur;N° associé;
2072SA2;19;AB;NAD;0000.3164.01;OUI;;AdresseVille;Ville Adresse au 1er janvier de l'année déclarée;COMPLET
2072SA2;19;AB;NAD;0000.3207.01;OUI;;AdresseCodePays;Pays Adresse au 1er janvier de l'année déclarée;COMPLET
2072SA2;19;AB;NAD;0000.3251.01;OUI;;AdresseCodePostal;Code postal Adresse au 1er janvier de l'année déclarée;COMPLET
2072SA2;19;AB;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseType, AdresseVoie;Numéro, type et nom voie Adresse au 1er janvier de l'année déclarée;COMPLET
2072SA2;19;AB;NAD;C059.3042.02;OUI;;AdresseComplement;Complément de distribution Adresse au 1er janvier de l'année déclarée;COMPLET
2072SA2;19;AB;NAD;C059.3042.03;OUI;;AdresseHameau;Lieu-dit, hameau Adresse au 1er janvier de l'année déclarée;COMPLET
2072SA2;19;AB;NAD;C080.3036.01;OUI;;Designation;Nom;COMPLET
2072SA2;19;AB;NAD;C080.3036.02;OUI;;DesignationSuite1;Complément de dénomination;COMPLET
2072SA2;19;AB;NAD;C080.3036.03;OUI;;DesignationSuite2;Complément 2 de dénomination;COMPLET
2072SA2;19;AB;NAD;C082.3039.01;OUI;;Identifiant;N° siren;COMPLET
2072SA2;19;AC;NAD;C080.3036.01;OUI;;Designation;Nom marital;NOM DENOMINATION
2072SA2;19;AC;NAD;C080.3036.02;OUI;;DesignationSuite1;Complément de dénomination;NOM DENOMINATION
2072SA2;19;AC;NAD;C080.3036.03;OUI;;DesignationSuite2;Complément 2 de dénomination;NOM DENOMINATION
2072SA2;19;AD;DTM;C507.2380.01;OUI;102;Valeur;Date de naissance;Format attendu : yyyyMMdd
2072SA2;19;AE;NAD;0000.3164.01;OUI;;AdresseVille;Lieu de naissance;COMMUNE
2072SA2;19;AF;NAD;0000.3164.01;OUI;;AdresseVille;Ville Adresse au 31 décembre en cas de changement d'adresse au cours de l'année déclarée;ADRESSE
2072SA2;19;AF;NAD;0000.3207.01;OUI;;AdresseCodePays;Pays Adresse au 31 décembre en cas de changement d'adresse au cours de l'année déclarée;ADRESSE
2072SA2;19;AF;NAD;0000.3251.01;OUI;;AdresseCodePostal;Code postal Adresse au 31 décembre en cas de changement d'adresse au cours de l'année déclarée;ADRESSE
2072SA2;19;AF;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseType, AdresseVoie;Numéro, type et nom voie Adresse au 31 décembre en cas de changement d'adresse au cours de l'année déclarée;ADRESSE
2072SA2;19;AF;NAD;C059.3042.02;OUI;;AdresseComplement;Complément de distribution Adresse au 31 décembre en cas de changement d'adresse au cours de l'année déclarée;ADRESSE
2072SA2;19;AF;NAD;C059.3042.03;OUI;;AdresseHameau;Lieu-dit, hameau Adresse au 31 décembre en cas de changement d'adresse au cours de l'année déclarée;ADRESSE
2072SA2;19;AG;RFF;C506.1154.01;OUI;;Valeur;N° Associé relevant du régime des revenus professionnels;
2072SA2;19;AH;NAD;0000.3164.01;OUI;;AdresseVille;Ville de l'associé relevant du régime des revenus professionnels;COMPLET
2072SA2;19;AH;NAD;0000.3207.01;OUI;;AdresseCodePays;Pays de l'associé relevant du régime des revenus professionnels;COMPLET
2072SA2;19;AH;NAD;0000.3251.01;OUI;;AdresseCodePostal;Code postal de l'associé relevant du régime des revenus professionnels;COMPLET
2072SA2;19;AH;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseType, AdresseVoie;Numéro, type et nom voie de l'associé relevant du régime des revenus professionnels;COMPLET
2072SA2;19;AH;NAD;C059.3042.02;OUI;;AdresseComplement;Complément de distribution de l'associé relevant du régime des revenus professionnels;COMPLET
2072SA2;19;AH;NAD;C059.3042.03;OUI;;AdresseHameau;Lieu-dit, hameau de l'associé relevant du régime des revenus professionnels;COMPLET
2072SA2;19;AH;NAD;C080.3036.01;OUI;;Designation;Désignation de l'associé relevant du régime des revenus professionnels;COMPLET
2072SA2;19;AH;NAD;C080.3036.02;OUI;;DesignationSuite1;Complément de désignation de l'associé relevant du régime des revenus professionnels;COMPLET
2072SA2;19;AH;NAD;C080.3036.03;OUI;;DesignationSuite2;Forme juridique de l'associé relevant du régime des revenus professionnels;COMPLET
2072SA2;19;AH;NAD;C082.3039.01;OUI;;Identifiant;Siren de l'associé relevant du régime des revenus professionnels;COMPLET
2072SA2;19;AJ;QTY;C186.6060.01;OUI;;Valeur;Nombre de parts détenues dans la société immobilière au 31 décembre de l'année déclarée;
2072SA2;19;AK;CCI;C889.7111.01;OUI;TBX;Valeur;Holding;
2072SA2;19;AL;MOA;C516.5004.01;OUI;;Valeur;Montant nominal des parts au 31 décembre de l'année déclarée;
2072SA2;19;AM;CCI;C889.7111.01;OUI;TBX;Valeur;Acquisition de parts de la société immobilière au cours de l'année déclarée;
2072SA2;19;AN;CCI;C889.7111.01;OUI;TBX;Valeur;Cession de parts de la société immobilière au cours de l'année déclarée;
2072SA2;19;AP;CCI;C889.7111.01;OUI;RFC;Valeur;Catégorie Fiscale;
2072SA2;19;AQ;FTX;C108.4440.01;OUI;;TexteLibre1;Immeuble(s) dont l'associé à la jouissance gratuite;
2072SA2;19;AR;NAD;0000.3164.01;OUI;;AdresseVille;Ville du gérant;NOM DENOMINATION ADRESSE
2072SA2;19;AR;NAD;0000.3207.01;OUI;;AdresseCodePays;Pays du gérant;NOM DENOMINATION ADRESSE
2072SA2;19;AR;NAD;0000.3251.01;OUI;;AdresseCodePostal;Code postal du gérant;NOM DENOMINATION ADRESSE
2072SA2;19;AR;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseType, AdresseVoie;Numéro, type et nom voie du gérant;NOM DENOMINATION ADRESSE
2072SA2;19;AR;NAD;C059.3042.02;OUI;;AdresseComplement;Complément de distribution du gérant;NOM DENOMINATION ADRESSE
2072SA2;19;AR;NAD;C059.3042.03;OUI;;AdresseHameau;Lieu-dit, hameau du gérant;NOM DENOMINATION ADRESSE
2072SA2;19;AR;NAD;C080.3036.01;OUI;;Designation;Dénomination du gérant;NOM DENOMINATION ADRESSE
2072SA2;19;AR;NAD;C080.3036.02;OUI;;DesignationSuite1;Complément de dénomination du gérant;NOM DENOMINATION ADRESSE
2072SA2;19;AR;NAD;C080.3036.03;OUI;;DesignationSuite2;Complément 2 de dénomination du gérant;NOM DENOMINATION ADRESSE
2072SA2;19;AS;NAD;0000.3164.01;OUI;;AdresseVille;Ville de l'administrateur de bien;NOM DENOMINATION ADRESSE
2072SA2;19;AS;NAD;0000.3207.01;OUI;;AdresseCodePays;Pays de l'administrateur de bien;NOM DENOMINATION ADRESSE
2072SA2;19;AS;NAD;0000.3251.01;OUI;;AdresseCodePostal;Code postal de l'administrateur de bien;NOM DENOMINATION ADRESSE
2072SA2;19;AS;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseType, AdresseVoie;Numéro, type et nom voie de l'administrateur de bien;NOM DENOMINATION ADRESSE
2072SA2;19;AS;NAD;C059.3042.02;OUI;;AdresseComplement;Complément de distribution de l'administrateur de bien;NOM DENOMINATION ADRESSE
2072SA2;19;AS;NAD;C059.3042.03;OUI;;AdresseHameau;Lieu-dit, hameau de l'administrateur de bien;NOM DENOMINATION ADRESSE
2072SA2;19;AS;NAD;C080.3036.01;OUI;;Designation;Dénomination de l'administrateur de bien;NOM DENOMINATION ADRESSE
2072SA2;19;AS;NAD;C080.3036.02;OUI;;DesignationSuite1;Complément de dénomination de l'administrateur de bien;NOM DENOMINATION ADRESSE
2072SA2;19;AS;NAD;C080.3036.03;OUI;;DesignationSuite2;Complément 2 de dénomination de l'administrateur de bien;NOM DENOMINATION ADRESSE
2072SA2;19;AT;NAD;0000.3164.01;OUI;;AdresseVille;Ville de l'adresse au 31 décembre en cas de changement d'adresse au cours de l'année déclarée;ADRESSE
2072SA2;19;AT;NAD;0000.3207.01;OUI;;AdresseCodePays;Pays de l'adresse au 31 décembre en cas de changement d'adresse au cours de l'année déclarée;ADRESSE
2072SA2;19;AT;NAD;0000.3251.01;OUI;;AdresseCodePostal;Code postal de l'adresse au 31 décembre en cas de changement d'adresse au cours de l'année déclarée;ADRESSE
2072SA2;19;AT;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseType, AdresseVoie;Numéro, type et nom voie de l'adresse au 31 décembre en cas de changement d'adresse au cours de l'année déclarée;ADRESSE
2072SA2;19;AT;NAD;C059.3042.02;OUI;;AdresseComplement;Complément de distribution de l'adresse au 31 décembre en cas de changement d'adresse au cours de l'année déclarée;ADRESSE
2072SA2;19;AT;NAD;C059.3042.03;OUI;;AdresseHameau;Lieu-dit, hameau de l'adresse au 31 décembre en cas de changement d'adresse au cours de l'année déclarée;ADRESSE
2072SA2;19;AU;DTM;C507.2380.01;OUI;102;Valeur;Date d'entrée dans la société immobilière;Format attendu : yyyyMMdd
2072SA2;19;AV;DTM;C507.2380.01;OUI;102;Valeur;Date de sortie de la société immobilière;Format attendu : yyyyMMdd
2072SA2;19;AW;QTY;C186.6060.01;OUI;;Valeur;Nombre de parts détenues dans la société immobilière au 31 décembre de l'année déclarée;
2072SA2;19;AX;MOA;C516.5004.01;OUI;;Valeur;Montant nominal des parts au 31 décembre de l'année déclarée;
2072SA2;19;AY;CCI;C889.7111.01;OUI;TBX;Valeur;Acquisition de parts de la société immobilière au cours de l'année déclarée;
2072SA2;19;AZ;CCI;C889.7111.01;OUI;TBX;Valeur;Cession de parts de la société immobilière au cours de l'année déclarée;
2072SA2;19;BA;FTX;C108.4440.01;OUI;;TexteLibre1;Immeuble(s) dont l'associé à la jouissance gratuite;
2072SA2;19;BB;QTY;C186.6060.01;OUI;;Valeur;Nombre de parts détenus en nue-propriété;
2072SA2;19;BC;QTY;C186.6060.01;OUI;;Valeur;Nombre de parts détenus en usufruit;
2072SA2;19;BD;RFF;C506.1154.01;OUI;;Valeur;Détenteur de l'usufruit;
2072SA2;19;BE;MOA;C516.5004.01;OUI;;Valeur;Quote-part du montant de la moins-value de cession réalisée par la société immobilière en €;
2072SA2;19;BF;MOA;C516.5004.01;OUI;;Valeur;Quote-part du montant de la plus-value de cession réalisée par la société immobilière en €;
2072SA2;19;BG;MOA;C516.5004.01;OUI;;Valeur;Quote-part du montant des produits financiers réalisés par la société immobilière;
2072SA2;19;BH;MOA;C516.5004.01;OUI;;Valeur;Montant des rémunérations et avantages en nature attribués;
2072SA2;19;BJ;MOA;C516.5004.01;OUI;;Valeur;Quote-part des revenus bruts;
2072SA2;19;BK;MOA;C516.5004.01;OUI;;Valeur;Quote-part des frais et charges déductibles;
2072SA2;19;BL;MOA;C516.5004.01;OUI;;Valeur;Quote-part des intérêts d'emprunt;
2072SA2;19;BP;MOA;C516.5004.01;OUI;;Valeur;Quote-part du revenu net ou déficit;
2072SA2;19;BR;MOA;C516.5004.01;OUI;;Valeur;Quote-part de l'amortissement;
2072SA2;19;BS;NAD;0000.3164.01;OUI;;AdresseVille;Ville du comptable;NOM DENOMINATION ADRESSE
2072SA2;19;BS;NAD;0000.3207.01;OUI;;AdresseCodePays;Pays du comptable;NOM DENOMINATION ADRESSE
2072SA2;19;BS;NAD;0000.3251.01;OUI;;AdresseCodePostal;Code postal du comptable;NOM DENOMINATION ADRESSE
2072SA2;19;BS;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseType, AdresseVoie;Numéro, type et nom voie du comptable;NOM DENOMINATION ADRESSE
2072SA2;19;BS;NAD;C059.3042.02;OUI;;AdresseComplement;Complément de distribution du comptable;NOM DENOMINATION ADRESSE
2072SA2;19;BS;NAD;C059.3042.03;OUI;;AdresseHameau;Lieu-dit, hameau du comptable;NOM DENOMINATION ADRESSE
2072SA2;19;BS;NAD;C080.3036.01;OUI;;Designation;Dénomination du comptable;NOM DENOMINATION ADRESSE
2072SA2;19;BS;NAD;C080.3036.02;OUI;;DesignationSuite1;Complément de dénomination du comptable;NOM DENOMINATION ADRESSE
2072SA2;19;BS;NAD;C080.3036.03;OUI;;DesignationSuite2;Complément 2 de dénomination du comptable;NOM DENOMINATION ADRESSE
2072SA2;19;CA;MOA;C516.5004.01;OUI;;Valeur;Intérêts des comptes courant d'associés;
2072SA2;19;CB;MOA;C516.5004.01;OUI;;Valeur;Quote-part du résultat fiscal de la société;
2072SA2;19;CC;MOA;C516.5004.01;OUI;;Valeur;Quote-part du montant de la moins-value réalisée par la société immobilière en €;
2072SA2;19;CD;MOA;C516.5004.01;OUI;;Valeur;Quote-part du montant de la plus-value de cession réalisée par la société immobilière en €;
2072SA2;19;CH;MOA;C516.5004.01;OUI;;Valeur;Montant des rémunérations et avantages en nature attribués;
2072SA2;19;CN;MOA;C516.5004.01;OUI;;Valeur;Intérets des comptes courants d'associés;
2072SA2;19;EA;DTM;C507.2380.01;OUI;102;Valeur;Date d'entrée dans la société immobilière;Format attendu : yyyyMMdd
2072SA2;19;EB;DTM;C507.2380.01;OUI;102;Valeur;Date de sortie de la société immobilière;Format attendu : yyyyMMdd
2072SA2;19;EC;RFF;C506.1154.01;OUI;;Valeur;Détenteur de l'usufruit;
2072SA2;19;EE;MOA;C516.5004.01;OUI;;Valeur;Quote-part du montant des produits financiers réalisés par la société immobilière;
2072SA2;19;EF;QTY;C186.6060.01;OUI;;Valeur;Nombre de titres détenus en nue-propriété;
2072SA2;19;EG;QTY;C186.6060.01;OUI;;Valeur;Nombre de titres détenus en usufruit;
2082;19;AA;NAD;0000.3164.01;NON;;AdresseVille;Ville - Lieu d'exercice de l'activité;ADRESSE
2082;19;AA;NAD;0000.3207.01;NON;;AdresseCodePays;Pays - Lieu d'exercice de l'activité;ADRESSE
2082;19;AA;NAD;0000.3251.01;NON;;AdresseCodePostal;Code postal - Lieu d'exercice de l'activité;ADRESSE
2082;19;AA;NAD;C059.3042.01;NON;;AdresseNumero, AdresseType, AdresseVoie;Numéro, type et nom voie - Lieu d'exercice de l'activité;ADRESSE
2082;19;AA;NAD;C059.3042.02;NON;;AdresseComplement;Complément de distribution - Lieu d'exercice de l'activité;ADRESSE
2082;19;AA;NAD;C059.3042.03;NON;;AdresseHameau;Lieu-dit, hameau - Lieu d'exercice de l'activité;ADRESSE
2082;19;AB;QTY;C186.6060.01;NON;;Valeur;Nombre de salariés;
2082;19;AC;MOA;C516.5004.01;NON;;Valeur;Chiffre d'affaires annuel;
2082;19;AD;MOA;C516.5004.01;NON;;Valeur;Montant des dépenses de formation professionnelle au titre de l'article 235 ter D;
2082;19;AE;MOA;C516.5004.01;NON;;Valeur;Montant des dépenses de formation professionnelle au titre de l'article 235 ter KA;
2082;19;AF;MOA;C516.5004.01;NON;;Valeur;Montant des dépenses supplémentaires;
2082;19;AG;FTX;C108.4440.01;NON;;TexteLibre1;Nature des dépenses;
2082;19;AH;NAD;C080.3036.01;OUI;;Designation;Dénomination - Bénéficiaires;NOM DENOMINATION
2082;19;AH;NAD;C080.3036.02;OUI;;DesignationSuite1;Complément de dénomination - Bénéficiaires;NOM DENOMINATION
2082;19;AH;NAD;C080.3036.03;OUI;;DesignationSuite2;Complément 2 de dénomination - Bénéficiaires;NOM DENOMINATION
2082;19;AJ;DTM;C507.2380.01;NON;602;Valeur;Versement au fonds d'appui aux expérimentations en faveur des jeunes au titre de l'exercice .....;Format attendu : yyyy
2082;19;AK;DTM;C507.2380.01;NON;102;Valeur;clos le...;Format attendu : yyyyMMdd
2082;19;AL;NAD;0000.3164.01;NON;;AdresseVille;Ville;COMPLET
2082;19;AL;NAD;0000.3207.01;NON;;AdresseCodePays;Pays;COMPLET
2082;19;AL;NAD;0000.3251.01;NON;;AdresseCodePostal;Code postal;COMPLET
2082;19;AL;NAD;C059.3042.01;NON;;AdresseNumero, AdresseType, AdresseVoie;Numéro, type et nom voie;COMPLET
2082;19;AL;NAD;C059.3042.02;NON;;AdresseComplement;Complément de distribution;COMPLET
2082;19;AL;NAD;C059.3042.03;NON;;AdresseHameau;Lieu-dit, hameau;COMPLET
2082;19;AL;NAD;C080.3036.01;NON;;Designation;Désignation;COMPLET
2082;19;AL;NAD;C080.3036.02;NON;;DesignationSuite1;Complément de désignation;COMPLET
2082;19;AL;NAD;C080.3036.03;NON;;DesignationSuite2;Forme juridique;COMPLET
2082;19;AL;NAD;C082.3039.01;NON;;Identifiant;Numéro d'agrément;COMPLET
2082;19;AM;FTX;C108.4440.01;NON;;TexteLibre1;Objet du programme de recherche;
2082;19;AN;MOA;C516.5004.01;NON;;Valeur;Montant total des charges de l'exercice;
2082;19;AP;FTX;C108.4440.01;NON;;TexteLibre1;Nature des dépenses de recherche;
2082;19;AQ;MOA;C516.5004.01;NON;;Valeur;Montant des dépenses de recherche;
2082;19;AR;FTX;C108.4440.01;NON;;TexteLibre1;Numéro d'autorisation délivré par les douanes;
2082;19;AS;MOA;C516.5004.01;NON;;Valeur;Chiffre d'affaires afférent à ces opérations;
2082;19;AT;NAD;0000.3164.01;OUI;;AdresseVille;Ville de l'établissement implanté dans un DOM;COMPLET
2082;19;AT;NAD;0000.3207.01;OUI;;AdresseCodePays;Pays de l'établissement implanté dans un DOM;COMPLET
2082;19;AT;NAD;0000.3251.01;OUI;;AdresseCodePostal;Code postal de l'établissement implanté dans un DOM;COMPLET
2082;19;AT;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseType, AdresseVoie;Numéro, type et nom voie de l'établissement implanté dans un DOM;COMPLET
2082;19;AT;NAD;C059.3042.02;OUI;;AdresseComplement;Complément de distribution de l'établissement implanté dans un DOM;COMPLET
2082;19;AT;NAD;C059.3042.03;OUI;;AdresseHameau;Lieu-dit, hameau de l'établissement implanté dans un DOM;COMPLET
2082;19;AT;NAD;C080.3036.01;OUI;;Designation;Désignation de l'établissement implanté dans un DOM;COMPLET
2082;19;AT;NAD;C080.3036.02;OUI;;DesignationSuite1;Complément de désignation  de l'établissement implanté dans un DOM;COMPLET
2082;19;AT;NAD;C080.3036.03;OUI;;DesignationSuite2;Forme juridique  de l'établissement implanté dans un DOM;COMPLET
2082;19;AT;NAD;C082.3039.01;OUI;;Identifiant;Siret de l'établissement implanté dans un DOM;COMPLET
2082;19;AU;FTX;C108.4440.01;OUI;;TexteLibre1;Activité;
2082;19;AV;MOA;C516.5004.01;OUI;;Valeur;Montant du bénéfice provenant de cet établissement;
2082;19;AW;PCD;C501.5482.01;OUI;;Valeur;Taux d'abattement;
2082;19;AX;MOA;C516.5004.01;NON;;Valeur;Montant du versement au fonds d'appui aux expérimentations en faveur des jeunes;
2083;19;AA;NAD;0000.3164.01;OUI;;AdresseVille;Adresse de l'associé ou membre au titre de l'exercice déclaré, commune;COMPLET
2083;19;AA;NAD;0000.3207.01;OUI;;AdresseCodePays;Adresse de l'associé ou membre au titre de l'exercice déclaré, pays;COMPLET
2083;19;AA;NAD;0000.3251.01;OUI;;AdresseCodePostal;Adresse de l'associé ou membre au titre de l'exercice déclaré, code postal;COMPLET
2083;19;AA;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseType, AdresseVoie;Adresse de l'associé ou membre au titre de l'exercice déclaré, N°, type, nom voie;COMPLET
2083;19;AA;NAD;C059.3042.02;OUI;;AdresseComplement;Adresse de l'associé ou membre au titre de l'exercice déclaré, lieu-dit, hameau;COMPLET
2083;19;AA;NAD;C059.3042.03;OUI;;AdresseHameau;Adresse de l'associé ou membre au titre de l'exercice déclaré, complément de distribution;COMPLET
2083;19;AA;NAD;C080.3036.01;OUI;;Designation;Désignation de l'associé ou membre au titre de l'exercice déclaré;COMPLET
2083;19;AA;NAD;C080.3036.02;OUI;;DesignationSuite1;Complément de désignation de l'associé ou membre au titre de l'exercice déclaré;COMPLET
2083;19;AA;NAD;C080.3036.03;OUI;;DesignationSuite2;Forme juridique de l'associé ou membre au titre de l'exercice déclaré;COMPLET
2083;19;AA;NAD;C082.3039.01;OUI;;Identifiant;Numéro SIREN de l'associé ou membre au titre de l'exercice déclaré;COMPLET
2083;19;AB;PCD;C501.5482.01;OUI;;Valeur;Associé ou membre, quote-part dans les résultats de la personne morale en pourcentage;
2083;19;AC;DTM;C507.2380.01;OUI;102;Valeur;Date d'achèvement des travaux de réhabilitation ou de rénovation;Format attendu : yyyyMMdd
2083;19;AD;DTM;C507.2380.01;OUI;102;Valeur;Date d'achèvement des travaux de réhabilitation ou de rénovation;Format attendu : yyyyMMdd
2083;19;BA;CCI;C889.7111.01;OUI;TIN;Valeur;Code de l'investissement acquis;
2083;19;BB;CCI;C889.7111.01;OUI;TDO;Valeur;Investissement acquis, Lieu d'exploitation, DOM/COM;
2083;19;BC;NAD;0000.3164.01;OUI;;AdresseVille;Investissement acquis, Lieu d'exploitation, commune;COMMUNE CODE POSTAL
2083;19;BC;NAD;0000.3251.01;OUI;;AdresseCodePostal;Investissement acquis, Lieu d'exploitation, code postal;COMMUNE CODE POSTAL
2083;19;BD;DTM;C507.2380.01;OUI;102;Valeur;Investissement acquis, date de livraison ou d'achèvement de l'immeuble;Format attendu : yyyyMMdd
2083;19;BE;DTM;C507.2380.01;OUI;102;Valeur;Investissement acquis, date de mise en location;Format attendu : yyyyMMdd
2083;19;BF;DTM;C507.2380.01;OUI;102;Valeur;Investissement acquis, date de début d'exploitation;Format attendu : yyyyMMdd
2083;19;BG;MOA;C516.5004.01;OUI;;Valeur;Investissement acquis, prix de revient HT;
2083;19;BH;MOA;C516.5004.01;OUI;;Valeur;Investissement acquis, base de l'avantage fiscal;
2083;19;BJ;CCI;C889.7111.01;OUI;TCG;Valeur;Investissement acquis, avantage fiscal, article du CGI;
2083;19;BK;PCD;C501.5482.01;OUI;;Valeur;Investissement acquis, taux de la réduction d'impôts;
2083;19;BL;QTY;C186.6060.01;OUI;;Valeur;Investissement acquis, impact, emplois créés;
2083;19;BM;QTY;C186.6060.01;OUI;;Valeur;Investissement acquis, impact, emplois maintenus;
2083;19;BN;CCI;C889.7111.01;OUI;TDA;Valeur;Investissement acquis, nature de la décision;
2083;19;BP;DTM;C507.2380.01;OUI;102;Valeur;Investissement acquis, date de la décision;Format attendu : yyyyMMdd
2083;19;BQ;MOA;C516.5004.01;OUI;;Valeur;Financement de l'investissement, montant des aides accordées;
2083;19;BR;CCI;C889.7111.01;OUI;TPV;Valeur;Financement de l'investissement, partie versante des aides accordées;
2083;19;BS;DTM;C507.2380.01;OUI;102;Valeur;Financement de l'investissement, date d'attribution des aides accordées;Format attendu : yyyyMMdd
2083;19;BT;MOA;C516.5004.01;OUI;;Valeur;Financement de l'investissement, montant de la TVA perçue non récupérée;
2083;19;BU;MOA;C516.5004.01;OUI;;Valeur;Financement de l'investissement, montant des aides accordées au titre d'un régime fiscal local;
2083;19;BV;DTM;C507.2380.01;OUI;102;Valeur;Investissement acquis, date d'achèvement des fondations;Format attendu : yyyyMMdd
2083;19;BW;DTM;C507.2380.01;OUI;102;Valeur;Investissement acquis, date de souscript...;NOM DENOMINATION ADRESSE, Format attendu : yyyyMMdd
2083;19;BX;MOA;C516.5004.01;OUI;;Valeur;Investissement acquis, montant de souscr...;
2083;19;CA;CCI;C889.7111.01;OUI;TDO;Valeur;Logement secteur libre, lieu de situation, DOM et COM;
2083;19;CB;NAD;0000.3164.01;OUI;;AdresseVille;Logement secteur libre, lieu de situation, commune;COMMUNE CODE POSTAL
2083;19;CB;NAD;0000.3251.01;OUI;;AdresseCodePostal;Logement secteur libre, lieu de situation, code postal;COMMUNE CODE POSTAL
2083;19;CC;QTY;C186.6060.01;OUI;;Valeur;Logement secteur libre, superficie totale habitable en m2;
2083;19;CD;QTY;C186.6060.01;OUI;;Valeur;Logement secteur libre, nombre de logements de type F1;
2083;19;CE;QTY;C186.6060.01;OUI;;Valeur;Logement secteur libre, nombre de logements de type F2;
2083;19;CF;QTY;C186.6060.01;OUI;;Valeur;Logement secteur libre, nombre de logements de type F3;
2083;19;CG;QTY;C186.6060.01;OUI;;Valeur;Logement secteur libre, nombre de logements de type F4;
