Formulaire;Millésime;Zone;Type;Donnée;Répétable;Table/Format;Balise XML;Intitulé;Commentaire
2059C;17;HH;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values à LT des entreprises soumises à l'IS, MV nettes à LT à 15 ou 16% subies au cours de l'exercice N-7;
2059C;17;HJ;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values à LT des entreprises soumises à l'IS, MV nettes à LT à 15 ou 16% subies au cours de l'exercice N-8;
2059C;17;HK;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values à LT des entreprises soumises à l'IS, MV nettes à LT à 15 ou 16% subies au cours de l'exercice N-9;
2059C;17;HL;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values à LT des entreprises soumises à l'IS, MV nettes à LT à 15 ou 16% subies au cours de l'exercice N-10;
2059C;17;KA;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises a l'impot sur les societes, moins values nettes exercice n, moins values a 19%, 16,5% ou 15%;
2059C;17;KB;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises a l'impot sur les societes, moins values nettes a long terme subies au cours des dix exercices anterieurs exercice n-1, moins values a 19%, 16,5% ou 15%;
2059C;17;KC;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises a l'impot sur les societes, moins values nettes a long terme subies au cours des dix exercices anterieurs exercice n-2, moins values a 19%, 16,5% ou 15%;
2059C;17;KD;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises a l'impot sur les societes, moins values nettes a long terme subies au cours des dix exercices anterieurs exercice n-3, moins values a 19%, 16,5% ou 15%;
2059C;17;KE;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises a l'impot sur les societes, moins values nettes a long terme subies au cours des dix exercices anterieurs exercice n-4, moins values a 19%, 16,5% ou 15%;
2059C;17;KF;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises a l'impot sur les societes, moins values nettes a long terme subies au cours des dix exercices anterieurs exercice n-5, moins values a 19%, 16,5% ou 15%;
2059C;17;KG;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises a l'impot sur les societes, moins values nettes a long terme subies au cours des dix exercices anterieurs exercice n-6, moins values a 19%, 16,5% ou 15%;
2059C;17;KH;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises a l'impot sur les societes, moins values nettes a long terme subies au cours des dix exercices anterieurs exercice n-7, moins values a 19%, 16,5% ou 15%;
2059C;17;KJ;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises a l'impot sur les societes, moins values nettes a long terme subies au cours des dix exercices anterieurs exercice n-8, moins values a 19%, 16,5% ou 15%;
2059C;17;KK;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises a l'impot sur les societes, moins values nettes a long terme subies au cours des dix exercices anterieurs exercice n-9, moins values a 19%, 16,5% ou 15%;
2059C;17;KL;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises a l'impot sur les societes, moins values nettes a long terme subies au cours des dix exercices anterieurs exercice n-10, moins values a 19%, 16,5% ou 15%;
2059C;17;LA;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises a l'impot sur les societes, moins values nettes exercice N, moins values a 19% ou 15% imputables sur  le resultat de l'exercice (art 219 Ia quater et a sexies 0);
2059C;17;LB;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises a l'impot sur les societes, moins values nettes a long terme subies au cours des dix exercices anterieurs exercice N-1, moins values  a 19% ou 15% imputables sur  le resultat de l'exercice (art 219 Ia quater;
2059C;17;LC;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises a l'impot sur les societes, moins values nettes a long terme subies au cours des dix exercices anterieurs exercice N-2, moins values  a 19% ou 15% imputables sur  le resultat de l'exercice (art 219 Ia quater;
2059C;17;LD;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises a l'impot sur les societes, moins values nettes a long terme subies au cours des dix exercices anterieurs exercice N-3, moins values  a 19% ou 15% imputables sur  le resultat de l'exercice (art 219 Ia quater;
2059C;17;LE;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises a l'impot sur les societes, moins values nettes a long terme subies au cours des dix exercices anterieurs exercice N-4, moins values  a 19% ou 15% imputables sur  le resultat de l'exercice (art 219 Ia quater;
2059C;17;LF;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises a l'impot sur les societes, moins values nettes a long terme subies au cours des dix exercices anterieurs exercice N-5, moins values  a 19% ou 15% imputables sur  le resultat de l'exercice (art 219 Ia quater;
2059C;17;LG;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises a l'impot sur les societes, moins values nettes a long terme subies au cours des dix exercices anterieurs exercice N-6, moins values  a 19% ou 15% imputables sur  le resultat de l'exercice (art 219 Ia quater;
2059C;17;LH;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises a l'impot sur les societes, moins values nettes a long terme subies au cours des dix exercices anterieurs exercice N-7, moins values  a 19% ou 15% imputables sur  le resultat de l'exercice (art 219 Ia quater;
2059C;17;LJ;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises a l'impot sur les societes, moins values nettes a long terme subies au cours des dix exercices anterieurs exercice N-8, moins values  a 19% ou 15% imputables sur  le resultat de l'exercice (art 219 Ia quater;
2059C;17;LK;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises a l'impot sur les societes, moins values nettes a long terme subies au cours des dix exercices anterieurs exercice N-9, moins values  a 19% ou 15% imputables sur  le resultat de l'exercice (art 219 Ia quater;
2059C;17;LL;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises a l'impot sur les societes, moins values nettes a long terme subies au cours des dix exercices anterieurs exercice N-10, moins values  a 19% ou 15% imputables sur  le resultat de l'exercice (art 219 Ia quate;
2059C;17;MA;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises a l'impot sur les societes, moins values nettes exercice N, moins values a 19 ou 15% imputables sur le resultat de l'exercice (art 219 1a quater a et sexies 0 bis);
2059C;17;MB;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises a l'impot sur les societes, moins values nettes a long terme subies au cours des dix exercices anterieurs exercice N-1, moins values a 19 ou 15% imputables sur le resultat de l'exercice (art 219 1a quater a;
2059C;17;MC;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises a l'impot sur les societes, moins values nettes a long terme subies au cours des dix exercices anterieurs exercice N-2, moins values a 19 ou 15% imputables sur le resultat de l'exercice (art 219 1a quater a;
2059C;17;MD;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises a l'impot sur les societes, moins values nettes a long terme subies au cours des dix exercices anterieurs exercice N-3, moins values a 19 ou 15% imputables sur le resultat de l'exercice (art 219 1a quater a;
2059C;17;ME;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises a l'impot sur les societes, moins values nettes a long terme subies au cours des dix exercices anterieurs exercice N-4, moins values a 19 ou 15% imputables sur le resultat de l'exercice (art 219 1a quater a;
2059C;17;MF;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises a l'impot sur les societes, moins values nettes a long terme subies au cours des dix exercices anterieurs exercice N-5, moins values a 19 ou 15% imputables sur le resultat de l'exercice (art 219 1a quater a;
2059C;17;MG;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises a l'impot sur les societes, moins values nettes a long terme subies au cours des dix exercices anterieurs exercice N-6, moins values a 19 ou 15% imputables sur le resultat de l'exercice (art 219 1a quater a;
2059C;17;MH;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises a l'impot sur les societes, moins values nettes a long terme subies au cours des dix exercices anterieurs exercice N-7, moins values a 19 ou 15% imputables sur le resultat de l'exercice (art 219 1a quater a;
2059C;17;MJ;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises a l'impot sur les societes, moins values nettes a long terme subies au cours des dix exercices anterieurs exercice N-8, moins values a 19 ou 15% imputables sur le resultat de l'exercice (art 219 1a quater a;
2059C;17;MK;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises a l'impot sur les societes, moins values nettes a long terme subies au cours des dix exercices anterieurs exercice N-9, moins values a 19 ou 15% imputables sur le resultat de l'exercice (art 219 1a quater a;
2059C;17;ML;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises a l'impot sur les societes, moins values nettes a long terme subies au cours des dix exercices anterieurs exercice N-10, moins values a 19 ou 15% imputables sur le resultat de l'exercice (art 219 1a quater a;
2059C;17;VA;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises à l'impôt sur les sociétés, moins values nettes à long terme subies au cours de l'exercice N, imputation sur le résultat de l'exercice;
2059C;17;VB;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises à l'impôt sur les sociétés, moins values nettes à long terme subies au cours des dix exercices antérieurs exercice N-1, imputation sur le résultat de l'exercice;
2059C;17;VC;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises à l'impôt sur les sociétés, moins values nettes à long terme subies au cours des dix exercices antérieurs exercice N-2, imputation sur le résultat de l'exercice;
2059C;17;VD;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises à l'impôt sur les sociétés, moins values nettes à long terme subies au cours des dix exercices antérieurs exercice N-3, imputation sur le résultat de l'exercice;
2059C;17;VE;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises à l'impôt sur les sociétés, moins values nettes à long terme subies au cours des dix exercices antérieurs exercice N-4, imputation sur le résultat de l'exercice;
2059C;17;VF;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises à l'impôt sur les sociétés, moins values nettes à long terme subies au cours des dix exercices antérieurs exercice N-5, imputation sur le résultat de l'exercice;
2059C;17;VG;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises à l'impôt sur les sociétés, moins values nettes à long terme subies au cours des dix exercices antérieurs exercice N-6, imputation sur le résultat de l'exercice;
2059C;17;VH;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises à l'impôt sur les sociétés, moins values nettes à long terme subies au cours des dix exercices antérieurs exercice N-7, imputation sur le résultat de l'exercice;
2059C;17;VJ;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises à l'impôt sur les sociétés, moins values nettes à long terme subies au cours des dix exercices antérieurs exercice N-8, imputation sur le résultat de l'exercice;
2059C;17;VK;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises à l'impôt sur les sociétés, moins values nettes à long terme subies au cours des dix exercices antérieurs exercice N-9, imputation sur le résultat de l'exercice;
2059C;17;VL;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises à l'impôt sur les sociétés, moins values nettes à long terme subies au cours des dix exercices antérieurs exercice N-10, imputation sur le résultat de l'exercice;
2059C;17;WA;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises à l'impôt sur les sociétés, moins values nettes exercice N, solde des moins-values à reporter;
2059C;17;WB;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises à l'impôt sur les sociétés, moins values nettes à long terme subies au cours des dix exercices antérieurs exercice N-1, solde des moins-values à reporter;
2059C;17;WC;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises à l'impôt sur les sociétés, moins values nettes à long terme subies au cours des dix exercices antérieurs exercice N-2, solde des moins-values à reporter;
2059C;17;WD;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises à l'impôt sur les sociétés, moins values nettes à long terme subies au cours des dix exercices antérieurs exercice N-3, imputation sur le résultat de l'exercice;
2059C;17;WE;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises à l'impôt sur les sociétés, moins values nettes à long terme subies au cours des dix exercices antérieurs exercice N-4, imputation sur le résultat de l'exercice;
2059C;17;WF;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises à l'impôt sur les sociétés, moins values nettes à long terme subies au cours des dix exercices antérieurs exercice N-5, imputation sur le résultat de l'exercice;
2059C;17;WG;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises à l'impôt sur les sociétés, moins values nettes à long terme subies au cours des dix exercices antérieurs exercice N-6, imputation sur le résultat de l'exercice;
2059C;17;WH;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises à l'impôt sur les sociétés, moins values nettes à long terme subies au cours des dix exercices antérieurs exercice N-7, imputation sur le résultat de l'exercice;
2059C;17;WJ;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises à l'impôt sur les sociétés, moins values nettes à long terme subies au cours des dix exercices antérieurs exercice N-8, imputation sur le résultat de l'exercice;
2059C;17;WK;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises à l'impôt sur les sociétés, moins values nettes à long terme subies au cours des dix exercices antérieurs exercice N-9, imputation sur le résultat de l'exercice;
2059C;17;WL;MOA;C516.5004.01;NON;;Valeur;Suivi des moins-values des entreprises soumises à l'impôt sur les sociétés, moins values nettes à long terme subies au cours des dix exercices antérieurs exercice N-10, imputation sur le résultat de l'exercice;
2059C;17;XM;CCI;C889.7111.01;NON;TBX;Valeur;Déposé néant?;
2059D;17;BA;MOA;C516.5004.01;NON;;Valeur;Situation du compte affecté à l'enregistrement de la réserve spéciale pour l'exercice N,, sous compte de la réserve spéciale des plus values à long terme taxées à 10%;
2059D;17;BC;MOA;C516.5004.01;NON;;Valeur;Situation du compte affecté à l'enregistrement de la réserve spéciale pour l'exercice N,, sous compte de la réserve spéciale des plus values à long terme taxées à 10%;
2059D;17;BD;MOA;C516.5004.01;NON;;Valeur;Situation du compte affecté à l'enregistrement de la réserve spéciale pour l'exercice N, Total des éléments positifs , sous compte de la réserve spéciale des plus values à long terme taxées à 10%;
2059D;17;BE;MOA;C516.5004.01;NON;;Valeur;Situation du compte affecté à l'enregistrement de la réserve spéciale pour l'exercice N, sous compte de la réserve spéciale des plus values à long terme taxées à 10%;
2059D;17;BF;MOA;C516.5004.01;NON;;Valeur;Situation du compte affecté à l'enregistrement de la réserve spéciale pour l'exercice N, sous compte de la réserve spéciale des plus values à long terme taxées à 10%;
2059D;17;BG;MOA;C516.5004.01;NON;;Valeur;Situation du compte affecté à l'enregistrement de la réserve spéciale pour l'exercice N, Total des prélèvements opérés, sous compte de la réserve spéciale des plus values à long terme taxées à 10%;
2059D;17;BH;MOA;C516.5004.01;NON;;Valeur;Situation du compte affecté à l'enregistrement de la réserve spéciale pour l'exercice N,sous compte de la réserve spéciale des plus values à long terme taxées à 10%;
2059D;17;CA;MOA;C516.5004.01;NON;;Valeur;Situation du compte affecté à l'enregistrement de la réserve spéciale pour l'exercice N, sous compte de la réserve spéciale des plus values à long terme taxées à 15%;
2059D;17;CC;MOA;C516.5004.01;NON;;Valeur;Situation du compte affecté à l'enregistrement de la réserve spéciale pour l'exercice N, sous compte de la réserve spéciale des plus values à long terme taxées à 15%;
2059D;17;CD;MOA;C516.5004.01;NON;;Valeur;Situation du compte affecté à l'enregistrement de la réserve spéciale pour l'exercice N, Total des éléments positifs , sous compte de la réserve spéciale des plus values à long terme taxées à 15%;
2059D;17;CE;MOA;C516.5004.01;NON;;Valeur;Situation du compte affecté à l'enregistrement de la réserve spéciale pour l'exercice N, sous compte de la réserve spéciale des plus values à long terme taxées à 15%;
2059D;17;CF;MOA;C516.5004.01;NON;;Valeur;Situation du compte affecté à l'enregistrement de la réserve spéciale pour l'exercice N, sous compte de la réserve spéciale des plus values à long terme taxées à 15%;
2059D;17;CG;MOA;C516.5004.01;NON;;Valeur;Situation du compte affecté à l'enregistrement de la réserve spéciale pour l'exercice N, Total des prélèvements opérés, sous compte de la réserve spéciale des plus values à long terme taxées à 15%;
2059D;17;CH;MOA;C516.5004.01;NON;;Valeur;Situation du compte affecté à l'enregistrement de la réserve spéciale pour l'exercice N, sous compte de la réserve spéciale des plus values à long terme taxées à 15%;
2059D;17;DA;MOA;C516.5004.01;NON;;Valeur;Situation du compte affecté à l'enregistrement de la réserve spéciale pour l'exercice N, sous compte de la réserve spéciale des plus values à long terme taxées à 18%;
2059D;17;DC;MOA;C516.5004.01;NON;;Valeur;Situation du compte affecté à l'enregistrement de la réserve spéciale pour l'exercice N, sous compte de la réserve spéciale des plus values à long terme taxées à 18%;
2059D;17;DD;MOA;C516.5004.01;NON;;Valeur;Situation du compte affecté à l'enregistrement de la réserve spéciale pour l'exercice N, Total des éléments positifs , sous compte de la réserve spéciale des plus values à long terme taxées à 18%;
2059D;17;DE;MOA;C516.5004.01;NON;;Valeur;Situation du compte affecté à l'enregistrement de la réserve spéciale pour l'exercice N, sous compte de la réserve spéciale des plus values à long terme taxées à 18%;
2059D;17;DF;MOA;C516.5004.01;NON;;Valeur;Situation du compte affecté à l'enregistrement de la réserve spéciale pour l'exercice N, sous compte de la réserve spéciale des plus values à long terme taxées à 18%;
2059D;17;DG;MOA;C516.5004.01;NON;;Valeur;Situation du compte affecté à l'enregistrement de la réserve spéciale pour l'exercice N, Total des prélèvements opérés, sous compte de la réserve spéciale des plus values à long terme taxées à 18%;
2059D;17;DH;MOA;C516.5004.01;NON;;Valeur;Situation du compte affecté à l'enregistrement de la réserve spéciale pour l'exercice N, sous compte de la réserve spéciale des plus values à long terme taxées à 18%;
2059D;17;FA;MOA;C516.5004.01;NON;;Valeur;Situation du compte affecté à l'enregistrement de la réserve spéciale pour l'exercice N, sous compte de la réserve spéciale des plus values à long terme taxées à 25%;
2059D;17;FC;MOA;C516.5004.01;NON;;Valeur;Situation du compte affecté à l'enregistrement de la réserve spéciale pour l'exercice N, sous compte de la réserve spéciale des plus values à long terme taxées à 25%;
2059D;17;FD;MOA;C516.5004.01;NON;;Valeur;Situation du compte affecté à l'enregistrement de la réserve spéciale pour l'exercice N, total des éléments positifs , sous compte de la réserve spéciale des plus values à long terme taxées à 25%;
2059D;17;FE;MOA;C516.5004.01;NON;;Valeur;Situation du compte affecté à l'enregistrement de la réserve spéciale pour l'exercice N, sous compte de la réserve spéciale des plus values à long terme taxées à 25%;
2059D;17;FF;MOA;C516.5004.01;NON;;Valeur;Situation du compte affecté à l'enregistrement de la réserve spéciale pour l'exercice N, sous compte de la réserve spéciale des plus values à long terme taxées à 25%;
2059D;17;FG;MOA;C516.5004.01;NON;;Valeur;Situation du compte affecté à l'enregistrement de la réserve spéciale pour l'exercice N, total des prélèvements opérés, sous compte de la réserve spéciale des plus values à long terme taxées à 25%;
2059D;17;FH;MOA;C516.5004.01;NON;;Valeur;Situation du compte affecté à l'enregistrement de la réserve spéciale pour l'exercice N, sous compte de la réserve spéciale des plus values à long terme taxées à 25%;
2059D;17;KA;MOA;C516.5004.01;NON;;Valeur;Réserve spéciale des provisions pour fluctuation des cours, montant  à l'ouverture de l'exercice;
2059D;17;KB;MOA;C516.5004.01;NON;;Valeur;Réserve spéciale des provisions pour fluctuation des cours figurant au bilan des sociétés  absorbées au cours de l'exercice;
2059D;17;KC;MOA;C516.5004.01;NON;;Valeur;Montants prélevés sur la réserve spéciale des provisions pour fluctuation des cours donnant lieu à complément d'impôt;
2059D;17;KD;MOA;C516.5004.01;NON;;Valeur;Montants prélevés sur la réserve spéciale des provisions pour fluctuation des cours ne donnant pas lieu à complément d'impôt;
2059D;17;KE;MOA;C516.5004.01;NON;;Valeur;Montant de la  réserve spéciale des provisions pour fluctuation des cours à la clôture de l'exercice;
2059D;17;KF;CCI;C889.7111.01;NON;TBX;Valeur;Déposé néant?;
2059D;17;LA;MOA;C516.5004.01;NON;;Valeur;Reserve speciale pour l'exercice N, plus values a long terme taxees a 19%, montant a la cloture de l'exercice precedent;
2059D;17;LC;MOA;C516.5004.01;NON;;Valeur;Reserve speciale pour l'exercice N, plus values a long terme taxees a 19%, reserve figurant au bilan des societes absorbees au cours de l'exercice;
2059D;17;LD;MOA;C516.5004.01;NON;;Valeur;Reserve speciale pour l'exercice N, total des elements positifs , plus values a long terme taxees a 19%;
2059D;17;LE;MOA;C516.5004.01;NON;;Valeur;Reserve speciale pour l'exercice N, plus values a long terme taxees a 19%, prelevements operes donnant lieu a complément d'IS;
2059D;17;LF;MOA;C516.5004.01;NON;;Valeur;Reserve speciale pour l'exercice N, plus values a long terme taxees a 19%, prelevements operes ne donnant pas lieu a complément d'IS;
2059D;17;LG;MOA;C516.5004.01;NON;;Valeur;Reserve speciale pour l'exercice N, plus values a long terme taxees a 19%, total des prelevements operes;
2059D;17;LH;MOA;C516.5004.01;NON;;Valeur;Reserve speciale pour l'exercice N, plus values a long terme taxees a 19%, montant a la cloture de l'exercice;
2059E;17;AA;NAD;C080.3036.01;NON;;Designation;Dénomination société tête de groupe;IDENTIFICATION NOM DENOMINATION
2059E;17;AA;NAD;C080.3036.02;NON;;DesignationSuite1;Complément de dénomination société tête de groupe;IDENTIFICATION NOM DENOMINATION
2059E;17;AA;NAD;C080.3036.03;NON;;DesignationSuite2;Complément 2 de dénomination société tête de groupe;IDENTIFICATION NOM DENOMINATION
2059E;17;AA;NAD;C082.3039.01;NON;;Identifiant;SIREN Société tête de groupe;IDENTIFICATION NOM DENOMINATION
2059E;17;CM;MOA;C516.5004.01;NON;;Valeur;"Moins-values de cession d'éléments d'immobilisation corporelles et incorporelles, si attachées  à une activité normale et courante colonne B";
2059E;17;DB;CCI;C889.7111.01;NON;TBX;Valeur;Déposé néant;
2059E;17;EA;MOA;C516.5004.01;NON;;Valeur;Ventes de marchandises colonne B;
2059E;17;ED;MOA;C516.5004.01;NON;;Valeur;Production stockée colonne B;
2059E;17;EE;MOA;C516.5004.01;NON;;Valeur;Production immobilisée colonne B;
2059E;17;EF;MOA;C516.5004.01;NON;;Valeur;Subventions d'exploitation reçues;
2059E;17;EH;MOA;C516.5004.01;NON;;Valeur;Production vendue, biens colonne B;
2059E;17;EJ;MOA;C516.5004.01;NON;;Valeur;Production vendue, services colonne B;
2059E;17;EL;MOA;C516.5004.01;NON;;Valeur;Autres produits de gestion courante hors quote-parts de résultat sur opérations faites en commun;
2059E;17;EM;MOA;C516.5004.01;NON;;Valeur;Transferts de charges refacturées et transferts de charges déductibles de la valeur ajoutée;
2059E;17;EN;MOA;C516.5004.01;NON;;Valeur;Redevances pour concessions, brevets, licences et assimilés colonne B;
2059E;17;EP;MOA;C516.5004.01;NON;;Valeur;"Plus-values de cession d'éléments d'immobilisations corporelles et incorporelles, si rattachées à une activité normale et courante colonne B";
2059E;17;EZ;MOA;C516.5004.01;NON;;Valeur;Total A de la production de l'entreprise colonne B;
2059E;17;FA;MOA;C516.5004.01;NON;;Valeur;Achats de marchandises, droits de douane compris colonne B;
2059E;17;FB;MOA;C516.5004.01;NON;;Valeur;Variation de stock de marchandises colonne B;
2059E;17;FC;MOA;C516.5004.01;NON;;Valeur;Achats de matières premières et autres approvisionnements, droits de douane compris colonne B;
2059E;17;FD;MOA;C516.5004.01;NON;;Valeur;Variation de stock de matières premières et d'approvisionnements colonne B;
2059E;17;FE;MOA;C516.5004.01;NON;;Valeur;Autres achats et charges externes à l'exception des loyers colonne B;
2059E;17;FH;MOA;C516.5004.01;NON;;Valeur;Taxes sur le chiffre d'affaires autres que la TVA, contributions indirectes (droits sur le alcools et les tabacs...) taxe intérieure de consommation sur les produits pétroliers colonne B;
2059E;17;FJ;MOA;C516.5004.01;NON;;Valeur;Loyers et redevances, à l'exception de ceux afférents à des immobilisations corporelles mises à disposition dans le cadre  d'une convention de location-gérance ou de crédit-bail ou encore d'une convention de location de plus de 6 mois;
2059E;17;FK;MOA;C516.5004.01;NON;;Valeur;Autres charges de gestion courante hors quote-parts de résultat sur opérations faites en commun;
2059E;17;FN;MOA;C516.5004.01;NON;;Valeur;Fraction des dotations aux amortissements afférents à des immobilisations corporelles mises à disposition dans le cadre  d'une convention de location-gérance ou de crédit-bail ou encore d'une convention de location de plus de 6 mois;
2059E;17;FZ;MOA;C516.5004.01;NON;;Valeur;Total 2 de la consommation de biens et services en provenance des tiers, colonne B;
2059E;17;GA;MOA;C516.5004.01;NON;;Valeur;Valeur ajoutée produite colonne B;
2059E;17;GB;MOA;C516.5004.01;NON;;Valeur;Valeur ajoutée assujettie à la CVAE (à reporter sur le 1329 et la 1330 CVAE);
2059E;17;GC;MOA;C516.5004.01;NON;;Valeur;Consommation de biens et services en provenance de tiers, charges déductibles de la valeur ajoutée afférente à la production immobilisée colonne B;
2059E;17;GD;MOA;C516.5004.01;NON;;Valeur;Rentrées sur créances amorties lorsqu'elles se rapportent au résultat d'exploitation;
2059E;17;KA;CCI;C889.7111.01;NON;TBX;Valeur;Mono-etablissement au sens de la CVAE;
2059E;17;KB;DTM;C507.2380.01;NON;102;Valeur;Période de référence - du;Format attendu : yyyyMMdd
2059E;17;KC;DTM;C507.2380.01;NON;102;Valeur;Période de référence - au;Format attendu : yyyyMMdd
2059E;17;KD;MOA;C516.5004.01;NON;;Valeur;Chiffre d'affaires de référence CVAE;
2059E;17;KG;DTM;C507.2380.01;NON;102;Valeur;Date de cessation;Format attendu : yyyyMMdd
2059F;17;BA;NAD;0000.3164.01;OUI;;AdresseVille;Adresse de l'associé personne morale, ville;NOM/DENOMINATION ADRESSE
2059F;17;BA;NAD;0000.3207.01;OUI;;AdresseCodePays;Adresse de l'associé personne morale, pays;NOM/DENOMINATION ADRESSE
2059F;17;BA;NAD;0000.3251.01;OUI;;AdresseCodePostal;Adresse de l'associé personne morale, code postal;NOM/DENOMINATION ADRESSE
2059F;17;BA;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseType, AdresseVoie;Adresse de l'associé personne physique, numéro, type et nom voie;NOM/DENOMINATION ADRESSE
2059F;17;BA;NAD;C059.3042.02;OUI;;AdresseComplement;Adresse de l'associé personne physique, complément de distribution;NOM/DENOMINATION ADRESSE
2059F;17;BA;NAD;C059.3042.03;OUI;;AdresseHameau;Adresse de l'associé personne physique, lieu-dit, hameau;NOM/DENOMINATION ADRESSE
2059F;17;BA;NAD;C080.3036.01;OUI;;Designation;Nom patronymique, prénoms de l'associé personne physique;NOM/DENOMINATION ADRESSE
2059F;17;BA;NAD;C080.3036.02;OUI;;DesignationSuite1;Nom marital de l'associé personne physique;NOM/DENOMINATION ADRESSE
2059F;17;BA;NAD;C080.3036.03;OUI;;DesignationSuite2;Titre de l'associé personne physique;NOM/DENOMINATION ADRESSE
2059F;17;BD;QTY;C186.6060.01;OUI;;Valeur;Nombre de parts de l'associé personne physique;
2059F;17;BE;DTM;C507.2380.01;OUI;102;Valeur;Date de naissance de l'associé personne physique;Format attendu : yyyyMMdd
2059F;17;BG;NAD;0000.3164.01;OUI;;AdresseVille;Commune de naissance de l'associé personne physique;COMMUNE CODE POSTAL PAYS
2059F;17;BG;NAD;0000.3207.01;OUI;;AdresseCodePays;Pays de naissance de l'associé personne physique;COMMUNE CODE POSTAL PAYS
2059F;17;BG;NAD;0000.3251.01;OUI;;AdresseCodePostal;Département - Code postal de naissance de l'associé personne physique;COMMUNE CODE POSTAL PAYS
2059F;17;BR;PCD;C501.5482.01;OUI;;Valeur;Pourcentage de détention de l'associé personne physique;
2059F;17;GA;NAD;0000.3164.01;OUI;;AdresseVille;Adresse de l'associé personne morale, ville;NOM/DENOMINATION IDENTIFIANT ADRESSE
