Formulaire;Millésime;Zone;Type;Donnée;Répétable;Table/Format;Balise XML;Intitulé;Commentaire
2042-6;17;CB;NAD;C058.3124.04;OUI;;AdresseEtrangere4;Adresse du bénéficiaire des autres pensions alimentaires versées par décision de justice définitive avant 2006 à l'étranger (code revenu 6GP) : Ligne 4;
2042-6;17;CB;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseRepetabilite, AdresseVoie;Adresse des bénéficiaires des autres pensions alimentaires versées par décision de justice définitive avant 2006 en France (code revenu 6GP) : N°, [0...9/A...Z], voie;35 alphanumérique dont position 1 à 4 : numérique  position 5 : [0..9/A..Z]
2042-6;17;CB;NAD;C059.3042.02;OUI;;AdresseComplement;Adresse des bénéficiaires des autres pensions alimentaires versées par décision de justice définitive avant 2006 en France (code revenu 6GP) : Complément;
2042-6;17;CB;NAD;C059.3042.03;OUI;;AdresseHameau;Adresse des bénéficiaires des autres pensions alimentaires versées par décision de justice définitive avant 2006 en France (code revenu 6GP) : Lieu dit, Hameau;
2042-6;17;CB;NAD;C080.3036.01;OUI;;Designation;Nom des bénéficiaires des autres pensions alimentaires versées par décision de justice définitive avant 2006 (code revenu 6GP);
2042-6;17;CB;NAD;C080.3036.02;OUI;;DesignationSuite1;Prénoms des bénéficiaires des autres pensions alimentaires versées par décision de justice définitive avant 2006 (code revenu 6GP);
2042-6;17;CB;NAD;C819.3229.01;OUI;;AdresseCodeDivisionTerritoriale;Adresse du bénéficiaire des autres pensions alimentaires versées par décision de justice définitive avant 2006 à l'étranger (code revenu 6GP) : Pays (code INSEE - différent de 99100);5 numérique fixe
2042-6;17;CC;MOA;C516.5004.01;NON;;Valeur;Autres pensions alimentaires - Montant cumulé;10 numérique
2042-6;17;CD;NAD;0000.3164.01;OUI;;AdresseVille;Adresse des bénéficiaires des autres pensions alimentaires versées en France  (code revenu 6GU) : Ville;
2042-6;17;CD;NAD;0000.3251.01;OUI;;AdresseCodePostal;Adresse des bénéficiaires des autres pensions alimentaires versées en France  (code revenu 6GU) : Code Postal;5 alphanumérique fixe
2042-6;17;CD;NAD;C058.3124.01;OUI;;AdresseEtrangere1;Adresse du bénéficiaire des autres pensions alimentaires versées (code revenu 6GU) à l'étranger : Ligne 1;
2042-6;17;CD;NAD;C058.3124.02;OUI;;AdresseEtrangere2;Adresse du bénéficiaire des autres pensions alimentaires versées (code revenu 6GU) à l'étranger : Ligne 2;
2042-6;17;CD;NAD;C058.3124.03;OUI;;AdresseEtrangere3;Adresse du bénéficiaire des autres pensions alimentaires versées (code revenu 6GU) à l'étranger : Ligne 3;
2042-6;17;CD;NAD;C058.3124.04;OUI;;AdresseEtrangere4;Adresse du bénéficiaire des autres pensions alimentaires versées (code revenu 6GU) à l'étranger : Ligne 4;
2042-6;17;CD;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseRepetabilite, AdresseVoie;Adresse des bénéficiaires des autres pensions alimentaires versées en France  (code revenu 6GU) : N°, [0...9/ A...Z], voie;35 alphanumérique dont position 1 à 4 : numérique  position 5 : [0..9/A..Z]
2042-6;17;CD;NAD;C059.3042.02;OUI;;AdresseComplement;Adresse des bénéficiaires des autres pensions alimentaires versées en France  (code revenu 6GU) : Complément;
2042-6;17;CD;NAD;C059.3042.03;OUI;;AdresseHameau;Adresse des bénéficiaires des autres pensions alimentaires versées en France  (code revenu 6GU) : Lieu dit, Hameau;
2042-6;17;CD;NAD;C080.3036.01;OUI;;Designation;Nom des bénéficiaires des autres pensions alimentaires en France (code revenu 6GU);
2042-6;17;CD;NAD;C080.3036.02;OUI;;DesignationSuite1;Prénoms des bénéficiaires des autres pensions alimentaires en France (code revenu 6GU);
2042-6;17;CD;NAD;C819.3229.01;OUI;;AdresseCodeDivisionTerritoriale;Adresse du bénéficiaire des autres pensions alimentaires versées (code revenu 6GU) à l'étranger : Pays (code INSEE - différent de 99100);5 numérique fixe
2042-6;17;DA;MOA;C516.5004.01;NON;;Valeur;Déductions diverses;10 numérique
2042-6;17;DB;FTX;C108.4440.01;OUI;;TexteLibre1;Nature des déductions diverses;80 alphanumérique
2042-6;17;EA;QTY;C186.6060.01;NON;;Valeur;Frais d'accueil pers. âgée dans le besoin - Nombre;1 numérique
2042-6;17;EB;MOA;C516.5004.01;NON;;Valeur;Frais d'accueil pers. âgée dans le besoin - Montant;10 numérique
2042-6;17;EC;NAD;0000.3164.01;OUI;;AdresseVille;Adresse des bénéficiaires (associés au code revenu 6EV);
2042-6;17;EC;NAD;0000.3251.01;OUI;;AdresseCodePostal;Adresse des bénéficiaires (associés au code revenu 6EV);5 alphanumérique fixe
2042-6;17;EC;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseRepetabilite, AdresseVoie;Adresse des bénéficiaires (associés au code revenu 6EV) : N°, [0...9/A...Z], voie;35 alphanumérique dont position 1 à 4 : numérique  position 5 : [0..9/A..Z]
2042-6;17;EC;NAD;C059.3042.02;OUI;;AdresseComplement;Adresse des bénéficiaires (associés au code revenu 6EV) : Compément;
2042-6;17;EC;NAD;C059.3042.03;OUI;;AdresseHameau;Adresse des bénéficiaires (associés au code revenu 6EV) : Lieu dit, Hameau;
2042-6;17;EC;NAD;C080.3036.01;OUI;;Designation;Nom des bénéficiaires (associés au code revenu 6EV);35 alpha
2042-6;17;EC;NAD;C080.3036.02;OUI;;DesignationSuite1;Prénom des bénéficiaires (associés au code revenu 6EV);30 alpha
2042-6;17;FA;MOA;C516.5004.01;NON;;Valeur;Cotisations N - Déclarant 1 - PERP et assimilés;10 numérique
2042-6;17;FB;MOA;C516.5004.01;NON;;Valeur;Cotisations N - Déclarant 2 - PERP et assimilés;10 numérique
2042-6;17;FC;MOA;C516.5004.01;NON;;Valeur;Cotisations N - PAC - PERP et assimilés;10 numérique
2042-6;17;FG;MOA;C516.5004.01;NON;;Valeur;Plafond PERP corrigé N - Déclarant 1;10 numérique
2042-6;17;FH;MOA;C516.5004.01;NON;;Valeur;Plafond PERP corrigé N - Déclarant 2;10 numérique
2042-6;17;FI;MOA;C516.5004.01;NON;;Valeur;Plafond PERP corrigé N - PAC;10 numérique
2042-6;17;FJ;MOA;C516.5004.01;NON;;Valeur;Cotisations N - Déclarant 1 - Régimes obligatoires entreprise;10 numérique
2042-6;17;FK;MOA;C516.5004.01;NON;;Valeur;Cotisations N - Déclarant 2 - Régimes obligatoires entreprise;10 numérique
2042-6;17;FL;MOA;C516.5004.01;NON;;Valeur;Cotisations N - PAC - Régimes obligatoires entreprise;10 numérique
2042-6;17;FM;CCI;C889.7111.01;NON;TBX;Valeur;Demande plafond PERP mutualisé;10 numérique
2042-6;17;FN;CCI;C889.7111.01;NON;TBX;Valeur;Vous êtes nouvellement domicilié en France en N après avoir résidé à l'étranger pendant les 3 années précédentes;10 numérique
2042-6;17;GA;MOA;C516.5004.01;NON;;Valeur;Dépenses réalisées en N avec acceptation d'un devis et versement d'un acompte avant le 1.1.N;10 numérique
2042-6;17;GB;MOA;C516.5004.01;NON;;Valeur;Grosses réparations : report 2009;10 numérique
2042-6;17;GC;MOA;C516.5004.01;NON;;Valeur;Grosses réparations : report 2010;10 numérique
2042-6;17;GD;MOA;C516.5004.01;NON;;Valeur;Grosses réparations : report 2011;10 numérique
2042-6;17;GE;MOA;C516.5004.01;NON;;Valeur;Grosses réparations : report 2012;10 numérique
2042-6;17;GF;MOA;C516.5004.01;NON;;Valeur;Grosses réparations : report 2013;10 numérique
2042-6;17;GG;MOA;C516.5004.01;NON;;Valeur;Grosses réparations : report 2014;10 numérique
2042-6;17;GH;MOA;C516.5004.01;NON;;Valeur;Grosses réparations : report 2015;10 numérique
2042-6;17;GI;MOA;C516.5004.01;NON;;Valeur;Grosses réparations : report 2016;10 numérique
2042-6;17;HA;MOA;C516.5004.01;NON;;Valeur;Sommes ajoutées au revenu imposable;10 numérique
2042-6;17;JA;MOA;C516.5004.01;NON;;Valeur;Déficit global des années antérieures non encore déduits- Année N-6;10 numérique
2042-6;17;JB;MOA;C516.5004.01;NON;;Valeur;Déficit global des années antérieures non encore déduits- Année N-5;10 numérique
2042-6;17;JC;MOA;C516.5004.01;NON;;Valeur;Déficit global des années antérieures non encore déduits- Année N-4;10 numérique
2042-6;17;JD;MOA;C516.5004.01;NON;;Valeur;Déficit global des années antérieures non encore déduits- Année N-3;10 numérique
2042-6;17;JE;MOA;C516.5004.01;NON;;Valeur;Déficit global des années antérieures non encore déduits- Année N-2;10 numérique
2042-6;17;JF;MOA;C516.5004.01;NON;;Valeur;Déficit global des années antérieures non encore déduits- Année N-1;10 numérique
2042-7;17;AA;MOA;C516.5004.01;NON;;Valeur;Dons à des organismes d'aide aux personnes en difficulté;10 numérique
2042-7;17;AB;MOA;C516.5004.01;NON;;Valeur;Dons aux partis politiques;10 numérique
2042-7;17;AC;MOA;C516.5004.01;NON;;Valeur;Dons aux oeuvres;10 numérique
2042-7;17;AD;MOA;C516.5004.01;NON;;Valeur;Dons aux oeuvres - Report N-5;10 numérique
2042-7;17;AE;MOA;C516.5004.01;NON;;Valeur;Dons aux oeuvres - Report N-4;10 numérique
2042-7;17;AF;MOA;C516.5004.01;NON;;Valeur;Dons aux oeuvres - Report N-3;10 numérique
2042-7;17;AG;MOA;C516.5004.01;NON;;Valeur;Dons aux oeuvres - Report N-2;10 numérique
2042-7;17;AH;MOA;C516.5004.01;NON;;Valeur;Dons aux oeuvres - Report N-1;10 numérique
2042-7;17;AI;MOA;C516.5004.01;NON;;Valeur;Dons versés à des organismes étrangers d'aide aux personnes en difficulté.;10 numérique
2042-7;17;AJ;MOA;C516.5004.01;NON;;Valeur;Dons versés à des organismes étrangers;10 numérique
2042-7;17;AK;MOA;C516.5004.01;NON;;Valeur;Cotisations syndicales - Déclarant 1;10 numérique
2042-7;17;AL;MOA;C516.5004.01;NON;;Valeur;Cotisations syndicales - Déclarant 2;10 numérique
2042-7;17;AM;MOA;C516.5004.01;NON;;Valeur;Cotisations syndicales - PAC;10 numérique
2042-7;17;AN;CCI;C889.7111.01;NON;TBX;Valeur;Vous êtes fonctionnaire ou agent de l'Etat en service à l'étranger, cochez la case;
2042-7;17;BA;QTY;C186.6060.01;NON;;Valeur;Enfant scolarisé - Collège - Nombre;1 numérique
2042-7;17;BB;QTY;C186.6060.01;NON;;Valeur;Enfant scolarisé - Lycée - Nombre;1 numérique
2042-7;17;BC;QTY;C186.6060.01;NON;;Valeur;Enfant scolarisé - Enseignement sup. - Nombre;1 numérique
2042-7;17;BD;QTY;C186.6060.01;NON;;Valeur;Enfant résidence alternée - Collège - Nombre;1 numérique
2042-7;17;BE;QTY;C186.6060.01;NON;;Valeur;Enfant résidence alternée - Lycée - Nombre;1 numérique
2042-7;17;BF;QTY;C186.6060.01;NON;;Valeur;Enfant résidence alternée - Enseig. sup. - Nombre;1 numérique
2042-7;17;BG;MOA;C516.5004.01;NON;;Valeur;Frais de garde - 1er enfant de moins de 6 ans;10 numérique
2042-7;17;BH;MOA;C516.5004.01;NON;;Valeur;Frais de garde - 2ème enfant de moins de 6 ans;10 numérique
2042-7;17;BI;MOA;C516.5004.01;NON;;Valeur;Frais de garde - 3ème enfant de moins de 6 ans;10 numérique
2042-7;17;BJ;MOA;C516.5004.01;NON;;Valeur;Frais de garde - 4ème enfant de moins de 6 ans;10 numérique
2042-7;17;BK;NAD;0000.3164.01;OUI;;AdresseVille;Frais de garde - Adresse du bénéficiaire en France - Ville - 1er enfant de moins de 6 ans;
2042-7;17;BK;NAD;0000.3251.01;OUI;;AdresseCodePostal;Frais de garde - Adresse du bénéficiaire en France - Code Postal - 1er enfant de moins de 6 ans;5 alphanumérique fixe
2042-7;17;BK;NAD;C058.3124.01;OUI;;AdresseEtrangere1;Frais de garde - Adresse du bénéficiaire à l'étranger - Ligne 1 - 1er enfant de moins de 6 ans;
2042-7;17;BK;NAD;C058.3124.02;OUI;;AdresseEtrangere2;Frais de garde - Adresse du bénéficiaire à l'étranger - Ligne 2 - 1er enfant de moins de 6 ans;
2042-7;17;BK;NAD;C058.3124.03;OUI;;AdresseEtrangere3;Frais de garde - Adresse du bénéficiaire à l'étranger - Ligne 3 - 1er enfant de moins de 6 ans;
2042-7;17;BK;NAD;C058.3124.04;OUI;;AdresseEtrangere4;Frais de garde - Adresse du bénéficiaire à l'étranger - Ligne 4 - 1er enfant de moins de 6 ans;
2042-7;17;BK;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseRepetabilite, AdresseVoie;Frais de garde - Adresse du bénéficiaire en France - N°, [0...9/A...Z], voie - 1er enfant de moins de 6 ans;35 alphanumérique dont position 1 à 4 : numérique  position 5 : [0..9/A..Z]
2042-7;17;BK;NAD;C059.3042.02;OUI;;AdresseComplement;Frais de garde - Adresse du bénéficiaire en France - Complément - 1er enfant de moins de 6 ans;
2042-7;17;BK;NAD;C059.3042.03;OUI;;AdresseHameau;Frais de garde - Adresse du bénéficiaire en France - Lieu dit, Hameau - 1er enfant de moins de 6 ans;
2042-7;17;BK;NAD;C080.3036.01;OUI;;Designation;Frais de garde - Nom du bénéficiaire - 1er enfant de moins de 6 ans;
2042-7;17;BK;NAD;C080.3036.02;OUI;;DesignationSuite1;Frais de garde - Prénom du bénéficiaire - 1er enfant de moins de 6 ans;
2042-7;17;BK;NAD;C819.3229.01;OUI;;AdresseCodeDivisionTerritoriale;Frais de garde - Adresse du bénéficiaire à l'étranger - Pays (codde INSEE différent de 99100) - 1er enfant de moins de 6 ans;5 numérique fixe
2042-7;17;BL;NAD;0000.3164.01;OUI;;AdresseVille;Frais de garde - Adresse du bénéficiaire en France - Ville - 2ème enfant de moins de 6 ans;
2042-7;17;BL;NAD;0000.3251.01;OUI;;AdresseCodePostal;Frais de garde - Adresse du bénéficiaire en France - Code Postal - 2ème enfant de moins de 6 ans;5 alphanumérique fixe
2042-7;17;BL;NAD;C058.3124.01;OUI;;AdresseEtrangere1;Frais de garde - Adresse du bénéficiaire à l'étranger - Ligne 1 - 2ème enfant de moins de 6 ans;
2042-7;17;BL;NAD;C058.3124.02;OUI;;AdresseEtrangere2;Frais de garde - Adresse du bénéficiaire à l'étranger - Ligne 2 - 2ème enfant de moins de 6 ans;
2042-7;17;BL;NAD;C058.3124.03;OUI;;AdresseEtrangere3;Frais de garde - Adresse du bénéficiaire à l'étranger - Ligne 3 - 2ème enfant de moins de 6 ans;
2042-7;17;BL;NAD;C058.3124.04;OUI;;AdresseEtrangere4;Frais de garde - Adresse du bénéficiaire à l'étranger - Ligne 4 - 2ème enfant de moins de 6 ans;
2042-7;17;BL;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseRepetabilite, AdresseVoie;Frais de garde - Adresse du bénéficiaire en France - N°, [0...9/A...Z], voie - 2ème enfant de moins de 6 ans;35 alphanumérique dont position 1 à 4 : numérique  position 5 : [0..9/A..Z]
2042-7;17;BL;NAD;C059.3042.02;OUI;;AdresseComplement;Frais de garde - Adresse du bénéficiaire en France - Complément - 2ème enfant de moins de 6 ans;
2042-7;17;BL;NAD;C059.3042.03;OUI;;AdresseHameau;Frais de garde - Adresse du bénéficiaire en France - Lieu dit, Hameau - 2ème enfant de moins de 6 ans;
2042-7;17;BL;NAD;C080.3036.01;OUI;;Designation;Frais de garde - Nom du bénéficiaire - 2ème enfant de moins de 6 ans;
2042-7;17;BL;NAD;C080.3036.02;OUI;;DesignationSuite1;Frais de garde - Prénom du bénéficiaire - 2ème enfant de moins de 6 ans;
2042-7;17;BL;NAD;C819.3229.01;OUI;;AdresseCodeDivisionTerritoriale;Frais de garde - Adresse du bénéficiaire à l'étranger - Pays (codde INSEE différent de 99100) - 2ème enfant de moins de 6 ans;5 numérique fixe
2042-7;17;BM;NAD;0000.3164.01;OUI;;AdresseVille;Frais de garde - Adresse du bénéficiaire en France - Ville - 3ème enfant de moins de 6 ans;
2042-7;17;BM;NAD;0000.3251.01;OUI;;AdresseCodePostal;Frais de garde - Adresse du bénéficiaire en France - Code Postal - 3ème enfant de moins de 6 ans;5 alphanumérique fixe
2042-7;17;BM;NAD;C058.3124.01;OUI;;AdresseEtrangere1;Frais de garde - Adresse du bénéficiaire à l'étranger - Ligne 1 - 3ème enfant de moins de 6 ans;
2042-7;17;BM;NAD;C058.3124.02;OUI;;AdresseEtrangere2;Frais de garde - Adresse du bénéficiaire à l'étranger - Ligne 2 - 3ème enfant de moins de 6 ans;
2042-7;17;BM;NAD;C058.3124.03;OUI;;AdresseEtrangere3;Frais de garde - Adresse du bénéficiaire à l'étranger - Ligne 3 - 3ème enfant de moins de 6 ans;
2042-7;17;BM;NAD;C058.3124.04;OUI;;AdresseEtrangere4;Frais de garde - Adresse du bénéficiaire à l'étranger - Ligne 4 - 3ème enfant de moins de 6 ans;
2042-7;17;BM;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseRepetabilite, AdresseVoie;Frais de garde - Adresse du bénéficiaire en France - N°, [0...9/A...Z], voie - 3ème enfant de moins de 6 ans;35 alphanumérique dont position 1 à 4 : numérique  position 5 : [0..9/A..Z]
2042-7;17;BM;NAD;C059.3042.02;OUI;;AdresseComplement;Frais de garde - Adresse du bénéficiaire en France - Complément - 3ème enfant de moins de 6 ans;
2042-7;17;BM;NAD;C059.3042.03;OUI;;AdresseHameau;Frais de garde - Adresse du bénéficiaire en France - Lieu dit, Hameau - 3ème enfant de moins de 6 ans;
2042-7;17;BM;NAD;C080.3036.01;OUI;;Designation;Frais de garde - Nom du bénéficiaire - 3ème enfant de moins de 6 ans;
2042-7;17;BM;NAD;C080.3036.02;OUI;;DesignationSuite1;Frais de garde - Prénom du bénéficiaire - 3ème enfant de moins de 6 ans;
2042-7;17;BM;NAD;C819.3229.01;OUI;;AdresseCodeDivisionTerritoriale;Frais de garde - Adresse du bénéficiaire à l'étranger - Pays (codde INSEE différent de 99100) - 3ème enfant de moins de 6 ans;5 numérique fixe
2042-7;17;BN;NAD;0000.3164.01;OUI;;AdresseVille;Frais de garde - Adresse du bénéficiaire en France - Ville - 4ème enfant de moins de 6 ans;
2042-7;17;BN;NAD;0000.3251.01;OUI;;AdresseCodePostal;Frais de garde - Adresse du bénéficiaire en France - Code Postal - 4ème enfant de moins de 6 ans;5 alphanumérique fixe
2042-7;17;BN;NAD;C058.3124.01;OUI;;AdresseEtrangere1;Frais de garde - Adresse du bénéficiaire à l'étranger - Ligne 1 - 4ème enfant de moins de 6 ans;
2042-7;17;BN;NAD;C058.3124.02;OUI;;AdresseEtrangere2;Frais de garde - Adresse du bénéficiaire à l'étranger - Ligne 2 - 4ème enfant de moins de 6 ans;
2042-7;17;BN;NAD;C058.3124.03;OUI;;AdresseEtrangere3;Frais de garde - Adresse du bénéficiaire à l'étranger - Ligne 3 - 4ème enfant de moins de 6 ans;
2042-7;17;BN;NAD;C058.3124.04;OUI;;AdresseEtrangere4;Frais de garde - Adresse du bénéficiaire à l'étranger - Ligne 4 - 4ème enfant de moins de 6 ans;
2042-7;17;BN;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseRepetabilite, AdresseVoie;Frais de garde - Adresse du bénéficiaire en France - N°, [0...9/A...Z], voie - 4ème enfant de moins de 6 ans;35 alphanumérique dont position 1 à 4 : numérique  position 5 : [0..9/A..Z]
2042-7;17;BN;NAD;C059.3042.02;OUI;;AdresseComplement;Frais de garde - Adresse du bénéficiaire en France - Complément - 4ème enfant de moins de 6 ans;
2042-7;17;BN;NAD;C059.3042.03;OUI;;AdresseHameau;Frais de garde - Adresse du bénéficiaire en France - Lieu dit, Hameau - 4ème enfant de moins de 6 ans;
2042-7;17;BN;NAD;C080.3036.01;OUI;;Designation;Frais de garde - Nom du bénéficiaire - 4ème enfant de moins de 6 ans;
2042-7;17;BN;NAD;C080.3036.02;OUI;;DesignationSuite1;Frais de garde - Prénom du bénéficiaire - 4ème enfant de moins de 6 ans;
2042-7;17;BN;NAD;C819.3229.01;OUI;;AdresseCodeDivisionTerritoriale;Frais de garde - Adresse du bénéficiaire à l'étranger - Pays (codde INSEE différent de 99100) - 4ème enfant de moins de 6 ans;5 numérique fixe
2042-7;17;BO;MOA;C516.5004.01;NON;;Valeur;Résidence alternée Frais de garde - 1er enfant moins de 6 ans;10 numérique
2042-7;17;BP;MOA;C516.5004.01;NON;;Valeur;Résidence alternée Frais de garde - 2ème enfant moins de 6 ans;8 numérique
2042-7;17;BQ;MOA;C516.5004.01;NON;;Valeur;Résidence alternée Frais de garde - 3ème enfant moins de 6 ans;8 numérique
2042-7;17;BR;MOA;C516.5004.01;NON;;Valeur;Résidence alternée frais de garde en France - 4ème enfant moins de 6 ans;8 numérique
2042-7;17;BS;NAD;0000.3164.01;OUI;;AdresseVille;Résidence alternée Frais de garde en France - Adresse du bénéficiaire - Ville - 1er enfant de moins de 6 ans;
2042-7;17;BS;NAD;0000.3251.01;OUI;;AdresseCodePostal;Résidence alternée Frais de garde en France - Adresse du bénéficiaire - Code Postal - 1er enfant de moins de 6 ans;5 alphanumérique fixe
2042-7;17;BS;NAD;C058.3124.01;OUI;;AdresseEtrangere1;Résidence alternée Frais de garde - Adresse du bénéficiaire à l'étranger - Ligne 1 - 1er enfant de moins de 6 ans;
2042-7;17;BS;NAD;C058.3124.02;OUI;;AdresseEtrangere2;Résidence alternée Frais de garde - Adresse du bénéficiaire à l'étranger - Ligne 2 - 1er enfant de moins de 6 ans;
2042-7;17;BS;NAD;C058.3124.03;OUI;;AdresseEtrangere3;Résidence alternée Frais de garde - Adresse du bénéficiaire à l'étranger - Ligne 3 - 1er enfant de moins de 6 ans;
2042-7;17;BS;NAD;C058.3124.04;OUI;;AdresseEtrangere4;Résidence alternée Frais de garde - Adresse du bénéficiaire à l'étranger - Ligne 4- 1er enfant de moins de 6 ans;
2042-7;17;BS;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseRepetabilite, AdresseVoie;Résidence alternée Frais de garde en France - Adresse du bénéficiaire - N°, [0...9/A...Z], voie - 1er enfant de moins de 6 ans;35 alphanumérique dont position 1 à 4 : numérique  position 5 : [0..9/A..Z]
2042-7;17;BS;NAD;C059.3042.02;OUI;;AdresseComplement;Résidence alternée Frais de garde en France - Adresse du bénéficiaire - Complément - 1er enfant de moins de 6 ans;
2042-7;17;BS;NAD;C059.3042.03;OUI;;AdresseHameau;Résidence alternée Frais de garde en France - Adresse du bénéficiaire - Lieu dit, Hameau - 1er enfant de moins de 6 ans;
2042-7;17;BS;NAD;C080.3036.01;OUI;;Designation;Résidence alternée Frais de garde en France - Nom du bénéficiaire - 1er enfant de moins de 6 ans;
2042-7;17;BS;NAD;C080.3036.02;OUI;;DesignationSuite1;Résidence alternée Frais de garde - Prénom du bénéficiaire - 1er enfant de moins de 6 ans;
2042-7;17;BS;NAD;C819.3229.01;OUI;;AdresseCodeDivisionTerritoriale;Résidence alternée Frais de garde - Adresse du bénéficiaire à l'étranger - Pays (code INSEE différent de 99100) - 1er enfant de moins de 6 ans;5 numérique fixe
2042-7;17;BT;NAD;0000.3164.01;OUI;;AdresseVille;Résidence alternée Frais de garde en France - Adresse du bénéficiaire - Ville - 2ème enfant de moins de 6 ans;
2042-7;17;BT;NAD;0000.3251.01;OUI;;AdresseCodePostal;Résidence alternée Frais de garde en France - Adresse du bénéficiaire - Code Postal - 2ème enfant de moins de 6 ans;5 alphanumérique fixe
2042-7;17;BT;NAD;C058.3124.01;OUI;;AdresseEtrangere1;Résidence alternée Frais de garde - Adresse du bénéficiaire à l'étranger - Ligne 1 - 2ème enfant de moins de 6 ans;
2042-7;17;BT;NAD;C058.3124.02;OUI;;AdresseEtrangere2;Résidence alternée Frais de garde - Adresse du bénéficiaire à l'étranger - Ligne 2 - 2ème enfant de moins de 6 ans;
2042-7;17;BT;NAD;C058.3124.03;OUI;;AdresseEtrangere3;Résidence alternée Frais de garde - Adresse du bénéficiaire à l'étranger - Ligne 3 - 2ème enfant de moins de 6 ans;
2042-7;17;BT;NAD;C058.3124.04;OUI;;AdresseEtrangere4;Résidence alternée Frais de garde - Adresse du bénéficiaire à l'étranger - Ligne 4- 2ème enfant de moins de 6 ans;
2042-7;17;BT;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseRepetabilite, AdresseVoie;Résidence alternée Frais de garde en France - Adresse du bénéficiaire - N°, [0...9/A...Z], voie - 2ème enfant de moins de 6 ans;35 alphanumérique dont position 1 à 4 : numérique  position 5 : [0..9/A..Z]
2042-7;17;BT;NAD;C059.3042.02;OUI;;AdresseComplement;Résidence alternée Frais de garde en France - Adresse du bénéficiaire - Complément - 2ème enfant de moins de 6 ans;
2042-7;17;BT;NAD;C059.3042.03;OUI;;AdresseHameau;Résidence alternée Frais de garde en France - Adresse du bénéficiaire - Lieu dit, Hameau - 2ème enfant de moins de 6 ans;
2042-7;17;BT;NAD;C080.3036.01;OUI;;Designation;Résidence alternée Frais de garde - Nom du bénéficiaire - 2ème enfant de moins de 6 ans;
2042-7;17;BT;NAD;C080.3036.02;OUI;;DesignationSuite1;Résidence alternée Frais de garde - Prénom du bénéficiaire - 2ème enfant de moins de 6 ans;
2042-7;17;BT;NAD;C819.3229.01;OUI;;AdresseCodeDivisionTerritoriale;Résidence alternée Frais de garde - Adresse du bénéficiaire à l'étranger - Pays (code INSEE différent de 99100) - 2ème enfant de moins de 6 ans;5 numérique fixe
2042-7;17;BU;NAD;0000.3164.01;OUI;;AdresseVille;Résidence alternée Frais de garde en France - Adresse du bénéficiaire - Ville - 3ème enfant de moins de 6 ans;
2042-7;17;BU;NAD;0000.3251.01;OUI;;AdresseCodePostal;Résidence alternée Frais de garde en France - Adresse du bénéficiaire - Code Postal - 3ème enfant de moins de 6 ans;5 alphanumérique fixe
2042-7;17;BU;NAD;C058.3124.01;OUI;;AdresseEtrangere1;Résidence alternée Frais de garde - Adresse du bénéficiaire à l'étranger - Ligne 1 - 3ème enfant de moins de 6 ans;
2042-7;17;BU;NAD;C058.3124.02;OUI;;AdresseEtrangere2;Résidence alternée Frais de garde - Adresse du bénéficiaire à l'étranger - Ligne 2 - 3ème enfant de moins de 6 ans;
2042-7;17;BU;NAD;C058.3124.03;OUI;;AdresseEtrangere3;Résidence alternée Frais de garde - Adresse du bénéficiaire à l'étranger - Ligne 3 - 3ème enfant de moins de 6 ans;
2042-7;17;BU;NAD;C058.3124.04;OUI;;AdresseEtrangere4;Résidence alternée Frais de garde - Adresse du bénéficiaire à l'étranger - Ligne 4- 3ème enfant de moins de 6 ans;
2042-7;17;BU;NAD;C059.3042.01;OUI;;AdresseNumero, AdresseRepetabilite, AdresseVoie;Résidence alternée Frais de garde en France - Adresse du bénéficiaire - N°, [0...9/A...Z], voie - 3ème enfant de moins de 6 ans;35 alphanumérique dont position 1 à 4 : numérique  position 5 : [0..9/A..Z]
2042-7;17;BU;NAD;C059.3042.02;OUI;;AdresseComplement;Résidence alternée Frais de garde en France - Adresse du bénéficiaire - Complément - 3ème enfant de moins de 6 ans;
2042-7;17;BU;NAD;C059.3042.03;OUI;;AdresseHameau;Résidence alternée Frais de garde en France - Adresse du bénéficiaire - Lieu dit, Hameau - 3ème enfant de moins de 6 ans;
2042-7;17;BU;NAD;C080.3036.01;OUI;;Designation;Résidence alternée Frais de garde - Nom du bénéficiaire - 3ème enfant de moins de 6 ans;
2042-7;17;BU;NAD;C080.3036.02;OUI;;DesignationSuite1;Résidence alternée Frais de garde - Prénom du bénéficiaire - 3ème enfant de moins de 6 ans;
2042-7;17;BU;NAD;C819.3229.01;OUI;;AdresseCodeDivisionTerritoriale;Résidence alternée Frais de garde - Adresse du bénéficiaire à l'étranger - Pays (code INSEE différent de 99100) - 3ème enfant de moins de 6 ans;5 numérique fixe
2042-7;17;BV;NAD;0000.3164.01;OUI;;AdresseVille;Résidence alternée Frais de garde en France - Adresse du bénéficiaire - Ville - 4ème enfant de moins de 6 ans;
